User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
DEKMS,2020-08-13,4,4,1,0,0,0,0,2,0,6,14,2,6,4,0,1,0,0,0,0,0,0,0,0,44
breezyexcursion,2020-08-13,56,0,0,0,0,0,0,0,1,6,4,24,66,17,28,7,14,4,64,1,11,10,4,2,319
Armando,2020-08-13,22,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,11,2,3,26,55,2,2,2,133
Hiten,2020-08-13,17,6,0,0,0,0,0,0,57,21,0,7,38,6,0,0,0,1,0,0,23,14,54,66,310
bokchoiii,2020-08-13,10,0,0,0,0,0,0,0,0,16,5,2,8,119,77,13,21,11,139,7,0,0,0,0,428
Sicachu,2020-08-13,21,33,0,0,0,0,0,1,7,0,0,0,2,55,65,18,11,7,17,11,13,7,16,8,292
TheSwaggersaurus,2020-08-13,1,7,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,18
crackprosh,2020-08-13,1,8,0,0,0,0,0,0,0,0,0,15,22,2,18,0,0,0,17,5,0,1,0,0,89
Heyzeus,2020-08-13,2,6,0,0,0,0,0,2,25,10,3,0,9,6,8,5,2,0,3,10,9,1,12,13,126
TK,2020-08-13,0,104,5,0,0,0,0,0,0,0,67,46,105,0,6,23,18,20,158,5,20,49,2,0,628
Tatsu,2020-08-13,0,1,0,0,0,0,0,0,1,2,1,1,1,7,2,1,0,1,2,0,0,1,0,0,21
Vulgorn,2020-08-13,0,13,0,3,0,0,0,0,0,0,0,0,0,0,2,1,5,5,10,3,16,28,1,1,88
zithers,2020-08-13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hosea,2020-08-13,0,0,0,0,0,1,0,5,13,36,0,4,9,0,4,0,0,0,11,4,0,3,1,38,129
soup,2020-08-13,0,0,0,0,0,1,0,16,45,2,0,0,0,0,0,0,5,3,0,1,0,0,25,47,145
Uglysteve,2020-08-13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,17,2,10,3,25,14,22,107
renavlt,2020-08-13,0,0,0,0,0,0,0,5,20,7,2,0,10,7,8,3,6,1,10,9,5,1,23,4,121
Paul,2020-08-13,0,0,0,0,0,0,0,0,8,23,5,0,8,35,14,4,14,0,0,1,9,1,0,1,123
ari5,2020-08-13,0,0,0,0,0,0,0,0,1,2,0,1,0,5,2,0,0,1,1,0,0,0,0,0,13
badname,2020-08-13,0,0,0,0,0,0,0,0,0,11,4,14,19,14,86,32,2,3,12,0,9,31,0,25,262
teep,2020-08-13,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,0,0,0,0,0,0,0,0,13
cdorner,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,2,37,14,0,1,1,0,7,5,1,2,0,0,70
Neoconkers,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
3ric,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,75,0,0,91
Drewnami,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTAL,2020-08-13,134,184,8,3,0,2,0,45,178,142,107,124,349,300,322,112,110,76,456,102,190,251,155,229,3579
