User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Armando,2020-07-02,83,24,81,97,7,0,0,0,0,0,6,0,0,5,30,6,15,18,1,2,3,0,0,0,378
Sicachu,2020-07-02,20,13,0,0,0,0,0,0,0,31,46,18,1,9,8,34,16,31,6,5,27,5,11,1,282
soup,2020-07-02,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,1,0,0,0,38
Lee🐧,2020-07-02,2,0,0,2,0,0,0,0,0,0,0,7,6,11,12,1,8,5,4,1,2,4,0,1,66
bokchoiii,2020-07-02,32,16,0,0,0,0,0,0,0,142,301,143,113,217,1,5,30,0,15,0,0,24,10,15,1064
Vulgorn,2020-07-02,7,5,4,44,8,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,4,29,2,0,135
Heyzeus,2020-07-02,8,13,9,0,0,0,0,0,0,0,0,9,6,5,5,9,0,7,1,1,0,6,5,0,84
renavlt,2020-07-02,30,0,0,0,0,0,0,0,0,7,4,8,1,10,6,22,0,3,0,0,3,1,0,0,95
Hiten,2020-07-02,96,16,0,0,0,0,0,0,0,44,13,47,20,36,42,42,36,0,7,6,22,5,0,3,435
TK,2020-07-02,35,84,2,147,3,0,0,0,0,0,0,15,13,22,86,6,26,9,6,0,3,0,4,1,462
breezyexcursion,2020-07-02,7,6,38,0,0,0,0,0,6,58,68,22,4,65,69,9,35,1,1,8,7,17,7,1,429
Fat Mac,2020-07-02,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,2,0,0,19
zithers,2020-07-02,3,3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,22,3,0,0,1,38
NigerianKnightmare,2020-07-02,23,1,11,49,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,105
Barinade88,2020-07-02,0,2,0,19,4,0,0,0,0,0,3,6,3,1,6,0,0,0,0,0,0,0,0,0,44
Tatsu,2020-07-02,0,0,4,0,0,0,0,0,0,5,0,1,0,1,0,0,0,2,0,0,1,0,0,0,14
Null,2020-07-02,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
teep,2020-07-02,0,0,7,0,0,0,0,0,0,2,75,5,0,0,0,0,1,0,0,0,0,0,0,0,90
DEKMS,2020-07-02,0,0,1,22,5,0,0,0,1,10,4,6,0,2,1,0,2,0,0,0,0,0,0,0,54
Hosea,2020-07-02,0,0,0,5,11,0,0,0,19,6,19,8,0,1,6,2,2,13,6,1,11,1,6,4,121
cdorner,2020-07-02,0,0,0,0,0,0,0,1,7,5,0,3,0,1,3,2,1,0,11,3,13,0,0,2,52
wlof aubro,2020-07-02,0,0,0,0,0,0,0,0,2,36,52,79,21,38,42,6,11,19,5,1,4,0,29,0,345
daffadilio,2020-07-02,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
ari5,2020-07-02,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,11,0,1,0,17
MrMallard,2020-07-02,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,8
crackprosh,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,25,16,11,18,1,0,20,9,6,4,6,0,12,128
TheSwaggersaurus,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,3,61,4,0,0,0,0,0,0,0,0,0,68
Drewnami,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,7
Uglysteve,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,24
Neoconkers,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
My_Own_Persona,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
Bignutz,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,5
Patbutt👻🎃,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,35
TOTAL,2020-07-02,359,183,176,385,38,0,0,1,35,354,593,402,207,523,343,168,238,138,72,73,128,143,75,43,4677
