User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,2020-09-26,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,19,0,0,0,22,55,105,82,14,311
breezyexcursion,2020-09-26,2,0,0,0,0,0,0,1,0,11,31,46,26,25,3,23,47,51,23,9,23,6,33,1,361
Heyzeus,2020-09-26,5,0,0,0,0,0,1,0,0,8,3,2,1,0,3,0,0,0,0,1,0,2,16,2,44
GitHub,2020-09-26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Vulgorn,2020-09-26,2,0,0,0,0,0,0,0,0,0,0,0,7,9,1,0,6,69,9,0,4,0,3,0,110
crackprosh,2020-09-26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,1,0,2,1,3,22
Armando,2020-09-26,7,0,0,0,0,0,0,0,0,1,0,0,0,7,0,13,9,8,7,9,3,4,17,20,105
badname,2020-09-26,0,1,0,0,0,0,0,0,1,23,36,69,71,33,15,93,60,187,33,47,72,102,127,2,972
DEKMS,2020-09-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Hosea,2020-09-26,0,0,0,0,0,1,0,0,0,1,11,6,6,7,0,6,4,0,1,1,10,30,48,0,132
renavlt,2020-09-26,0,0,0,0,0,0,0,1,0,12,2,3,5,6,4,5,1,9,4,4,7,7,12,3,85
Hiten,2020-09-26,0,0,0,0,0,0,0,0,3,34,29,16,25,33,14,13,38,16,2,10,98,172,170,20,693
TK,2020-09-26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,6
cdorner,2020-09-26,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,9,2,0,1,1,1,23
MrMallard,2020-09-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tatsu,2020-09-26,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,1,0,0,5,0,0,0,14
ari5,2020-09-26,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,7,0,0,14
Uglysteve,2020-09-26,0,0,0,0,0,0,0,0,0,0,4,5,12,12,0,0,0,7,0,0,0,3,0,0,43
TheSwaggersaurus,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,19,0,24,5,6,0,0,0,7,1,1,3,1,67
bokchoiii,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,13,0,51,0,31,0,0,0,0,0,0,4,7,106
Paul,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,20,14,3,24,5,4,77
zithers,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,0,108,0,1,0,0,31,2,202
teep,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
soup,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,8
ChrasSC,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4
daffadilio,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17
TOTAL,2020-09-26,29,2,1,0,0,1,1,2,4,94,120,180,153,225,52,279,168,473,108,128,281,467,575,83,3426
