User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
bokchoiii,2020-05-12,124,82,1,0,0,0,0,0,0,1,88,64,10,0,0,21,7,0,0,4,0,114,199,58,773
Armando,2020-05-12,55,36,4,0,0,0,0,0,3,0,0,0,0,0,0,0,30,14,8,10,1,62,8,3,234
Vulgorn,2020-05-12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Hiten,2020-05-12,69,0,0,0,0,0,0,0,3,11,3,30,19,2,4,13,21,33,1,36,1,89,53,53,441
breezyexcursion,2020-05-12,36,0,0,0,0,0,0,0,0,2,0,0,1,3,30,5,24,0,1,0,1,1,64,12,180
DEKMS,2020-05-12,35,30,5,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
soup,2020-05-12,16,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,6,17,0,0,0,15,14,58,155
Sicachu,2020-05-12,37,0,0,0,0,0,0,0,0,1,40,23,15,1,13,0,0,0,0,2,0,70,90,11,303
TK,2020-05-12,55,71,0,0,0,0,0,0,0,0,0,10,72,60,21,103,33,0,0,35,0,0,0,0,460
crackprosh,2020-05-12,9,9,0,0,0,0,0,0,0,0,0,12,15,13,3,2,25,12,11,12,3,29,0,0,155
Heyzeus,2020-05-12,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,5,0,2,0,0,9,1,0,27
TheSwaggersaurus,2020-05-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,8
Lee🐧,2020-05-12,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,5,1,0,0,0,6,26,13,60
Hosea,2020-05-12,0,0,0,0,0,0,0,2,5,5,7,25,30,22,25,0,5,5,6,15,15,65,12,0,244
wlof aubro,2020-05-12,0,0,0,0,0,0,0,1,6,3,4,36,22,5,13,22,28,17,1,14,14,30,0,0,216
cdorner,2020-05-12,0,0,0,0,0,0,0,0,2,1,0,0,1,5,0,1,1,1,1,0,0,0,5,0,18
renavlt,2020-05-12,0,0,0,0,0,0,0,0,0,2,10,5,10,2,7,9,13,6,3,4,1,15,23,7,117
Paul,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,30,11,0,0,0,0,0,0,0,53
ari5,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4
MegaTech,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Barinade88,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,23,0,0,42,2,87,50,1,215
SwordMaster13X,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,0,0,23,7,0,41
NigerianKnightmare,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7
Tatsu,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,14
Fat Mac,2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
TOTAL,2020-05-12,437,230,11,1,0,0,3,5,19,34,152,221,220,120,129,212,247,111,36,175,38,631,556,217,3805
