User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Hiten,2020-09-28,28,1,0,0,0,0,0,0,0,16,10,12,29,1,63,2,10,1,43,20,4,4,4,1,249
Armando,2020-09-28,37,2,55,0,0,0,0,0,0,0,0,2,2,0,2,34,26,26,4,0,5,2,0,0,197
Hosea,2020-09-28,9,2,0,0,0,0,0,4,18,30,9,23,5,8,16,12,2,22,1,2,1,0,0,0,164
Sicachu,2020-09-28,56,0,0,0,0,0,2,46,119,125,1,0,0,0,0,19,3,0,0,0,0,0,0,0,371
crackprosh,2020-09-28,3,0,8,0,0,0,0,0,0,0,0,3,0,0,32,9,0,3,7,8,8,2,2,0,85
renavlt,2020-09-28,7,0,0,0,0,0,0,0,0,13,10,1,0,0,0,4,7,4,21,15,3,0,3,0,88
bokchoiii,2020-09-28,0,1,0,0,0,0,0,0,0,1,15,11,4,14,119,38,69,11,0,0,0,0,0,0,283
zithers,2020-09-28,0,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,1,0,0,0,0,112
Vulgorn,2020-09-28,0,0,50,1,0,0,0,0,0,0,0,0,0,0,35,21,31,38,28,2,1,1,3,0,211
DEKMS,2020-09-28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
badname,2020-09-28,0,0,3,0,0,0,0,3,34,67,37,33,35,4,48,21,62,53,9,10,6,7,2,0,434
cdorner,2020-09-28,0,0,0,0,0,0,1,3,6,1,0,2,0,0,5,0,0,0,3,4,0,0,0,0,25
Uglysteve,2020-09-28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Heyzeus,2020-09-28,0,0,0,0,0,0,0,3,22,6,0,4,0,0,23,6,0,0,2,0,6,0,1,0,73
MrMallard,2020-09-28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
breezyexcursion,2020-09-28,0,0,0,0,0,0,0,0,59,53,24,61,51,2,0,25,28,1,0,13,9,15,1,0,342
teep,2020-09-28,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tatsu,2020-09-28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6
ari5,2020-09-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,6
TK,2020-09-28,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,0,0,1,21,3,0,0,0,43
Paul,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,19,10,18,0,0,1,0,0,0,63
soup,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,30,6,1,0,0,0,46
TheSwaggersaurus,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,2,0,3,20,3,0,72
peace,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
TOTAL,2020-09-28,140,6,183,7,0,1,3,87,261,322,113,152,126,41,348,214,262,234,173,107,51,53,21,1,2906
