User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Vulgorn,2020-06-25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,10,3,0,0,3,3,0,35
TheSwaggersaurus,2020-06-25,2,6,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,32
crackprosh,2020-06-25,5,0,0,0,0,0,0,0,0,0,0,7,12,14,8,0,6,6,8,7,30,17,17,7,144
Lee🐧,2020-06-25,8,1,0,0,0,0,0,0,0,0,0,0,1,10,2,4,0,0,0,20,8,4,2,2,62
TK,2020-06-25,20,0,1,0,0,0,0,0,0,0,0,0,17,35,16,0,0,0,5,96,30,17,6,19,262
Hiten,2020-06-25,2,0,0,0,0,0,0,0,1,0,35,48,68,86,8,4,4,10,33,58,29,21,17,23,447
MrMallard,2020-06-25,9,0,0,0,0,0,0,0,0,0,12,24,11,0,0,0,0,0,1,0,0,0,6,1,64
Tatsu,2020-06-25,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,6
bokchoiii,2020-06-25,3,18,0,0,0,0,0,0,0,66,39,87,125,68,42,36,0,3,6,43,24,10,15,0,585
Barinade88,2020-06-25,1,0,0,0,0,0,0,0,0,0,0,21,38,4,0,1,0,0,3,0,0,0,0,0,68
Armando,2020-06-25,1,54,24,0,0,0,0,0,0,0,0,0,4,19,0,18,12,15,0,15,29,59,27,17,294
pereza,2020-06-25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Uglysteve,2020-06-25,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,14,13,5,0,8,1,52
DEKMS,2020-06-25,0,17,1,0,0,0,0,0,2,22,48,37,12,3,5,8,0,0,0,0,0,0,0,13,168
renavlt,2020-06-25,0,3,0,0,0,0,0,0,0,0,0,19,19,15,5,7,3,0,9,41,7,8,2,4,142
zithers,2020-06-25,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
Heyzeus,2020-06-25,0,0,11,0,0,0,0,0,0,0,14,13,22,11,8,1,3,0,0,4,10,0,0,4,101
Hosea,2020-06-25,0,0,0,0,1,0,0,0,1,3,36,59,64,8,9,0,3,5,4,12,10,1,11,4,231
Sicachu,2020-06-25,0,0,0,0,0,0,0,0,4,4,5,5,26,32,0,1,10,5,22,29,14,57,40,1,255
wlof aubro,2020-06-25,0,0,0,0,0,0,0,0,1,0,21,53,40,23,9,0,5,1,0,16,5,34,37,0,245
breezyexcursion,2020-06-25,0,0,0,0,0,0,0,0,3,10,34,7,46,18,1,20,3,3,4,13,26,16,2,10,216
Fat Mac,2020-06-25,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
teep,2020-06-25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
cdorner,2020-06-25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,12,5,0,23
Zeni,2020-06-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,7,0,0,0,0,0,11
ari5,2020-06-25,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,2,0,1,9
NigerianKnightmare,2020-06-25,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,2,1,0,3,0,55,5,0,107
soup,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,30,46,13,0,0,7,112
SwordMaster13X,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
Drewnami,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ChrasSC,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
Patbutt👻🎃,2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TOTAL,2020-06-25,61,101,41,0,1,0,0,0,12,114,288,399,525,349,116,122,57,63,149,419,242,317,211,114,3701
