User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Vulgorn,2020-09-12,1,0,0,0,0,0,0,0,0,0,0,0,15,74,70,11,0,7,1,1,0,6,0,0,186
Hosea,2020-09-12,2,0,0,0,0,0,0,0,0,0,9,2,3,1,5,5,0,9,2,0,16,12,0,0,66
GitHub,2020-09-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
badname,2020-09-12,14,4,11,9,4,0,0,6,4,9,69,31,20,10,24,3,16,17,1,0,25,37,2,10,326
Sicachu,2020-09-12,15,3,108,47,0,0,0,0,0,26,80,38,0,0,0,0,1,9,0,0,5,0,1,0,333
Armando,2020-09-12,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,13,44,8,3,22,27,0,0,141
breezyexcursion,2020-09-12,6,0,0,0,0,0,0,3,1,14,37,2,9,34,92,0,9,4,1,1,22,46,9,3,293
Heyzeus,2020-09-12,1,0,0,0,0,0,0,1,11,8,3,3,0,0,1,3,0,3,0,1,4,1,7,3,50
bokchoiii,2020-09-12,0,0,70,20,0,0,0,0,0,3,62,14,18,284,93,0,36,9,0,0,0,45,16,0,670
teep,2020-09-12,0,0,1,0,0,0,0,0,0,0,0,0,2,9,19,0,0,1,0,0,0,0,0,0,32
zithers,2020-09-12,0,0,43,39,0,0,0,0,0,0,0,0,0,0,80,8,1,5,0,0,0,0,0,0,176
ari5,2020-09-12,0,0,1,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,0,2,0,0,0,11
ChrasSC,2020-09-12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
soup,2020-09-12,0,0,0,4,0,0,4,6,15,33,7,0,0,0,0,2,17,47,25,15,1,3,7,2,188
renavlt,2020-09-12,0,0,0,0,0,0,0,1,2,12,7,2,3,9,8,2,8,5,17,14,6,2,5,0,103
cdorner,2020-09-12,0,0,0,0,0,0,0,1,0,0,3,3,6,172,31,12,2,1,3,4,6,13,1,4,262
DEKMS,2020-09-12,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Hiten,2020-09-12,0,0,0,0,0,0,0,0,3,76,46,2,23,18,2,34,73,95,20,45,27,42,13,8,527
Tatsu,2020-09-12,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,8
MrMallard,2020-09-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,0,0,8
TK,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,23,2,9,3,17,0,5,2,65
Neoconkers,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,3,1,12,0,0,0,0,0,0,0,0,0,0,16
Uglysteve,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,0,21,1,98,2,0,0,0,0,0,0,0,0,122
TheSwaggersaurus,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,9
Paul,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,8
TOTAL,2020-09-12,56,7,234,127,4,0,4,19,39,186,332,107,121,625,524,86,200,264,90,91,164,238,66,32,3616
