User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Uglysteve,2020-07-08,6,0,0,0,0,0,0,0,0,0,6,13,42,18,24,6,5,0,0,11,0,8,0,0,139
Hiten,2020-07-08,3,0,0,0,0,0,0,0,10,39,36,36,37,14,56,0,18,0,31,27,37,30,5,0,379
renavlt,2020-07-08,6,0,0,0,0,0,0,0,0,2,0,1,3,0,14,11,12,8,18,5,19,3,0,1,103
breezyexcursion,2020-07-08,6,0,0,0,0,0,0,2,31,23,12,45,10,0,14,14,34,2,0,4,25,30,5,22,279
zithers,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,39,7,0,0,94
Lee🐧,2020-07-08,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,0,7,9,0,1,0,30
Barinade88,2020-07-08,7,0,0,0,0,0,21,11,28,12,0,2,68,2,13,15,0,0,0,0,0,0,0,0,179
Vulgorn,2020-07-08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,3,23
Heyzeus,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,3,2,0,3,3,2,0,0,7,3,1,0,0,25
crackprosh,2020-07-08,4,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,3,14,21,14,22,12,2,98
Armando,2020-07-08,1,0,0,0,0,0,0,0,0,0,0,0,32,14,4,33,2,0,11,36,53,18,2,0,206
DEKMS,2020-07-08,1,0,0,0,0,0,2,0,0,0,0,0,1,9,1,19,0,0,0,0,0,0,0,0,33
TheSwaggersaurus,2020-07-08,0,2,0,1,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,13,2,37
TK,2020-07-08,0,2,0,0,0,0,0,0,0,0,2,5,0,11,5,22,4,2,0,0,44,31,0,0,128
Paul,2020-07-08,0,0,0,0,0,0,28,5,0,0,3,0,0,1,0,0,0,0,0,0,4,0,0,0,41
teep,2020-07-08,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
bokchoiii,2020-07-08,0,0,0,0,0,0,6,12,0,26,11,0,17,0,2,0,8,7,4,88,0,3,0,0,184
Sicachu,2020-07-08,0,0,0,0,0,0,0,37,2,5,4,19,23,10,45,3,34,26,46,61,18,1,5,0,339
soup,2020-07-08,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,28,23,0,0,0,0,80
cdorner,2020-07-08,0,0,0,0,0,0,0,0,1,15,4,3,1,0,3,0,14,0,4,9,13,4,2,0,73
wlof aubro,2020-07-08,0,0,0,0,0,0,0,0,4,9,4,11,0,0,5,8,23,12,4,25,30,6,1,0,142
ari5,2020-07-08,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
Tatsu,2020-07-08,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Hosea,2020-07-08,0,0,0,0,0,0,0,0,0,16,7,5,21,10,10,11,20,4,4,8,0,0,2,2,120
Fat Mac,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3
NigerianKnightmare,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,17,4,0,7,0,0,6,2,76
TOTAL,2020-07-08,43,4,1,1,0,0,62,94,82,147,97,146,301,91,201,160,210,71,167,386,308,164,55,34,2825
