User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Barinade88,2020-07-13,7,0,0,0,0,0,0,0,0,0,0,62,58,0,7,10,5,23,0,0,0,4,0,0,176
Hosea,2020-07-13,3,0,0,0,0,0,3,1,10,11,7,9,9,2,2,20,3,20,3,1,3,2,5,2,116
Hiten,2020-07-13,14,0,0,0,0,0,0,0,1,2,73,22,42,39,14,25,22,15,3,4,15,23,31,12,357
Armando,2020-07-13,13,5,2,2,0,0,0,0,0,0,0,0,0,0,36,22,11,5,4,12,9,17,12,12,162
Sicachu,2020-07-13,17,0,0,0,0,0,5,0,11,46,57,10,0,42,38,33,36,71,49,18,9,0,0,0,442
Vulgorn,2020-07-13,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,13,1,0,5,5,4,6,5,54
ari5,2020-07-13,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6,0,12
Heyzeus,2020-07-13,3,3,1,0,0,0,0,0,0,0,4,10,12,9,5,16,8,2,10,5,0,0,1,1,90
Tatsu,2020-07-13,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,1,0,6,0,15
zithers,2020-07-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,24,60
NigerianKnightmare,2020-07-13,0,1,0,2,0,0,0,0,0,25,51,61,66,17,12,35,8,0,20,0,0,2,5,2,307
Lee🐧,2020-07-13,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,9,5,5,5,0,2,38
TheSwaggersaurus,2020-07-13,0,0,0,3,0,0,0,0,0,0,0,0,19,2,3,0,0,0,0,0,0,0,0,0,27
soup,2020-07-13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10
wlof aubro,2020-07-13,0,0,0,0,0,0,0,1,35,50,117,57,15,36,8,20,0,42,7,0,16,0,0,0,404
bokchoiii,2020-07-13,0,0,0,0,0,0,0,0,46,103,89,131,55,30,94,25,91,47,2,0,40,8,0,0,761
breezyexcursion,2020-07-13,0,0,0,0,0,0,0,0,1,9,171,30,8,5,6,33,1,16,12,18,0,0,6,29,345
DEKMS,2020-07-13,0,0,0,0,0,0,0,0,0,23,0,0,3,4,3,21,0,0,0,0,0,0,0,1,55
teep,2020-07-13,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
renavlt,2020-07-13,0,0,0,0,0,0,0,0,0,5,10,16,0,0,12,10,7,0,0,0,0,18,5,3,86
cdorner,2020-07-13,0,0,0,0,0,0,0,0,0,10,0,1,1,0,9,0,1,0,10,1,2,1,0,0,36
TK,2020-07-13,0,0,0,0,0,0,0,0,0,10,165,31,18,6,0,0,7,62,46,36,0,0,8,1,390
Paul,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,16,15,7,0,0,0,74
crackprosh,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,8,4,10,2,3,0,4,5,3,6,3,17,4,69
Fat Mac,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,11,0,1,0,9,1,37
Uglysteve,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,5,13,41,25,6,0,0,0,0,130
MegaTech,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16
Drewnami,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
TOTAL,2020-07-13,59,11,5,10,0,0,14,2,104,308,744,489,373,219,251,289,230,361,232,129,121,113,130,99,4293
