User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,2020-08-08,8,86,4,133,63,0,0,0,0,0,0,0,0,0,24,0,24,3,0,7,16,0,11,3,382
breezyexcursion,2020-08-08,10,0,0,0,0,0,0,0,0,0,1,21,1,12,1,5,0,0,0,0,7,25,4,1,88
Uglysteve,2020-08-08,19,2,0,0,0,0,0,0,0,0,11,28,1,2,1,5,12,24,7,3,19,2,5,0,141
Paul,2020-08-08,3,66,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,1,0,0,4,0,0,0,88
TK,2020-08-08,4,4,0,0,0,0,0,0,0,0,0,0,6,142,38,0,45,0,0,0,101,199,12,7,558
Hiten,2020-08-08,1,43,0,0,0,0,0,0,2,17,10,21,3,2,30,8,37,45,6,7,64,17,15,7,335
Vulgorn,2020-08-08,3,0,0,1,10,0,0,0,0,0,0,7,0,60,7,2,1,3,2,2,8,3,2,0,111
badname,2020-08-08,5,5,0,34,5,0,2,0,1,1,19,7,0,40,37,24,38,49,8,23,6,71,8,0,383
zithers,2020-08-08,4,99,0,0,0,0,0,0,0,0,0,0,0,76,9,13,1,3,0,0,0,0,0,0,205
TheSwaggersaurus,2020-08-08,2,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17
Armando,2020-08-08,0,38,5,90,30,15,5,0,0,0,0,0,4,19,1,5,3,22,6,3,22,2,3,5,278
Heyzeus,2020-08-08,0,17,1,0,0,0,0,0,0,1,4,7,4,12,16,5,13,1,2,10,16,4,6,3,122
soup,2020-08-08,0,0,2,82,74,9,0,0,0,0,0,0,0,0,0,0,13,12,5,28,24,0,13,1,263
teep,2020-08-08,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
DEKMS,2020-08-08,0,0,0,8,16,1,0,1,0,0,1,0,1,81,0,0,0,0,0,0,2,0,1,0,112
Tatsu,2020-08-08,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,3,0,1,0,1,10
Hosea,2020-08-08,0,0,0,0,0,0,5,0,2,4,6,8,3,7,12,4,10,10,2,6,15,0,0,0,94
renavlt,2020-08-08,0,0,0,0,0,0,1,1,0,5,2,0,1,2,10,1,11,12,4,7,24,3,0,0,84
cdorner,2020-08-08,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,4,3,1,4,10,10,2,2,44
bokchoiii,2020-08-08,0,0,0,0,0,0,0,0,0,4,31,20,1,0,0,0,70,0,3,1,79,247,20,24,500
ari5,2020-08-08,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,6
MrMallard,2020-08-08,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,7
crackprosh,2020-08-08,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,1,0,0,1,1,0,0,0,13
TOTAL,2020-08-08,59,366,18,364,201,25,13,4,5,32,88,126,34,466,200,72,285,188,46,108,418,585,102,54,3859
