User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,2020-05-02,2,0,0,0,0,0,3,1,1,0,4,4,8,10,5,4,39,16,0,4,11,21,13,22,168
Armando,2020-05-02,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12,7,9,1,12,1,2,31,23,2,104
crackprosh,2020-05-02,1,0,3,7,1,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,0,0,0,2,22
bokchoiii,2020-05-02,2,0,0,23,2,0,0,3,4,0,0,0,0,0,0,0,0,2,160,14,2,0,0,0,212
Hosea,2020-05-02,6,0,0,0,0,0,0,0,0,7,2,6,14,4,17,8,14,10,4,6,10,11,10,14,143
Hiten,2020-05-02,1,0,0,0,0,0,0,0,0,2,0,3,5,6,48,156,8,25,42,15,19,10,69,135,544
DEKMS,2020-05-02,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
breezyexcursion,2020-05-02,1,0,0,0,0,0,0,0,0,0,2,2,6,2,0,3,0,0,0,3,5,8,14,0,46
cdorner,2020-05-02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,9
Heyzeus,2020-05-02,0,0,2,0,0,0,0,0,0,0,1,0,1,3,4,8,0,0,0,11,0,2,2,3,37
wlof aubro,2020-05-02,0,0,0,6,0,0,0,3,1,7,2,3,20,12,11,2,6,7,7,17,37,15,15,0,171
NigerianKnightmare,2020-05-02,0,0,0,0,0,0,0,0,0,1,0,0,7,8,0,0,0,4,2,1,3,0,0,0,26
Lee🐧,2020-05-02,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,0,0,0,0,0,0,0,0,0,11
Chucky2sRevenge,2020-05-02,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,3,0,0,0,1,0,12
TK,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,3,37,176,5,4,0,0,2,236
soup,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,45,10,0,0,0,11,7,10,44,143
Tatsu,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,1,7
renavlt,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,1,2,0,0,3,4,9,5,71
ari5,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Zeni,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,2,0,36
Fat Mac,2020-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTAL,2020-05-02,18,1,5,36,6,0,3,7,6,19,16,23,71,59,122,283,95,104,407,77,134,117,170,230,2009
