User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Tatsu,2020-05-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,6
NigerianKnightmare,2020-05-03,1,7,0,0,0,0,0,0,3,0,9,0,2,3,0,0,9,32,0,4,0,2,0,0,72
Hosea,2020-05-03,1,0,0,0,0,0,2,0,15,2,5,2,0,5,14,0,12,8,0,2,3,1,23,0,95
Zeni,2020-05-03,1,1,0,2,0,0,0,0,0,0,0,0,0,0,8,0,4,0,1,4,0,0,0,0,21
Sicachu,2020-05-03,51,0,0,0,0,0,0,0,1,12,40,1,1,3,9,31,9,27,7,0,1,51,20,6,270
bokchoiii,2020-05-03,38,10,3,2,0,0,0,0,0,10,0,14,11,0,2,25,20,2,0,0,0,80,161,24,402
John🦴,2020-05-03,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Hiten,2020-05-03,10,0,0,0,0,0,0,0,0,5,28,8,34,2,12,79,10,16,1,1,4,1,13,3,227
renavlt,2020-05-03,2,0,0,0,0,0,0,0,0,0,7,0,0,0,3,12,0,3,0,0,0,1,14,0,42
TK,2020-05-03,1,0,0,0,0,0,0,0,0,0,0,16,22,12,9,2,0,0,0,0,3,79,19,2,165
Lee🐧,2020-05-03,4,4,0,0,0,0,0,0,0,1,4,2,0,1,0,4,4,0,1,0,0,11,41,12,89
TheSwaggersaurus,2020-05-03,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Armando,2020-05-03,1,9,2,2,0,0,0,0,0,0,0,0,0,1,18,2,0,21,0,1,1,34,24,0,116
DEKMS,2020-05-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Chucky2sRevenge,2020-05-03,0,0,0,0,1,0,0,0,0,0,0,14,5,1,0,0,0,0,5,0,0,25,10,0,61
Tee,2020-05-03,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
wlof aubro,2020-05-03,0,0,0,0,0,0,0,0,13,2,47,21,0,21,21,10,18,35,2,0,13,10,1,1,215
breezyexcursion,2020-05-03,0,0,0,0,0,0,0,0,0,0,1,0,1,13,10,0,0,3,5,0,0,10,3,0,46
cdorner,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,16,0,6,1,0,1,0,0,0,4,13,6,0,47
Paul,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Heyzeus,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,3,0,0,8
soup,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,30
ari5,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3
crackprosh,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,5,0,19
Fat Mac,2020-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
TOTAL,2020-05-03,141,43,7,6,4,0,2,0,32,32,141,94,77,68,117,189,87,149,24,15,29,336,341,53,1987
