User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
bokchoiii,2020-03-14,18,11,1,0,0,0,0,0,0,0,0,0,93,27,19,4,8,29,17,2,8,50,0,0,287
Armando,2020-03-14,31,8,15,0,0,2,0,0,0,1,1,32,41,20,11,0,7,8,3,23,23,15,34,6,281
crackprosh,2020-03-14,20,19,24,1,0,9,0,0,0,0,0,0,0,12,4,1,1,6,8,12,5,0,0,0,122
Sicachu,2020-03-14,33,0,0,0,0,0,0,0,0,0,35,48,84,38,9,22,18,0,44,6,21,52,59,18,487
Heyzeus,2020-03-14,13,3,1,0,0,0,0,0,0,0,0,10,20,3,3,11,0,0,1,3,7,0,3,2,80
Hiten,2020-03-14,5,5,0,0,0,0,0,0,0,0,11,29,47,23,4,29,16,37,12,1,5,12,31,3,270
Tatsu,2020-03-14,2,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,12
ari5,2020-03-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Lee🐧,2020-03-14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,6
TK,2020-03-14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
Zeni,2020-03-14,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,11,0,0,0,0,0,0,0,0,35
soup,2020-03-14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,16
Light,2020-03-14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Drewnami,2020-03-14,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
teepan,2020-03-14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
breezyexcursion,2020-03-14,0,0,0,0,0,0,0,0,0,0,2,5,12,1,0,8,0,7,0,0,3,0,0,0,38
Hosea,2020-03-14,0,0,0,0,0,0,0,0,0,0,9,11,24,10,8,15,4,0,10,2,0,3,28,14,138
NigerianKnightmare,2020-03-14,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,36
wlof aubro,2020-03-14,0,0,0,0,0,0,0,0,0,0,8,21,45,25,0,14,4,16,28,15,16,38,2,1,233
cdorner,2020-03-14,0,0,0,0,0,0,0,0,0,0,1,18,2,0,1,0,0,1,0,3,0,1,7,2,36
renavlt,2020-03-14,0,0,0,0,0,0,0,0,0,0,1,16,23,1,2,1,0,1,2,2,2,0,9,5,65
Paul,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8
Uglysteve,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
Neoconkers,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
zithers,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTAL,2020-03-14,123,48,52,1,2,26,0,0,0,1,92,202,399,177,74,116,59,112,128,69,99,171,177,51,2179
