User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Lee🐧,2020-07-14,16,0,0,0,0,0,0,0,0,0,0,0,8,16,0,1,0,1,1,4,2,0,7,13,69
Vulgorn,2020-07-14,7,8,35,41,3,0,0,0,0,0,0,0,2,1,0,12,3,1,1,0,13,0,1,2,130
crackprosh,2020-07-14,6,0,0,0,0,0,0,0,0,0,0,40,38,9,16,1,5,20,9,0,20,20,13,12,209
breezyexcursion,2020-07-14,10,0,0,0,0,0,0,0,11,11,15,11,4,15,4,0,0,1,103,7,30,52,9,3,286
bokchoiii,2020-07-14,31,0,202,308,68,0,0,0,0,0,54,261,286,0,0,0,3,21,51,8,145,0,2,0,1440
Heyzeus,2020-07-14,3,2,0,0,0,0,0,0,0,0,3,6,6,9,4,7,0,1,0,6,6,1,3,1,58
Armando,2020-07-14,14,1,9,98,0,0,0,0,0,0,0,9,0,0,0,44,2,1,10,3,33,22,16,2,264
zithers,2020-07-14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,44
DEKMS,2020-07-14,1,5,20,16,1,0,0,0,0,1,0,0,0,0,4,5,0,0,0,0,0,0,0,0,53
Hosea,2020-07-14,2,0,0,0,0,1,0,0,1,0,14,7,2,7,17,11,2,4,18,9,1,2,3,2,103
Hiten,2020-07-14,3,0,0,0,0,0,0,0,2,8,21,85,28,25,30,1,8,3,0,0,17,60,22,5,318
teep,2020-07-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Tatsu,2020-07-14,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,1,2,0,0,1,0,1,13
Barinade88,2020-07-14,4,0,3,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,35
TheSwaggersaurus,2020-07-14,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
soup,2020-07-14,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,48
Sicachu,2020-07-14,0,0,0,8,0,0,0,28,0,1,38,23,26,29,36,30,10,16,95,17,63,4,0,2,426
lapiz,2020-07-14,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
NigerianKnightmare,2020-07-14,0,0,0,0,0,0,1,17,0,5,0,55,42,38,28,31,5,3,84,14,0,0,0,0,323
wlof aubro,2020-07-14,0,0,0,0,0,0,0,38,5,6,23,89,36,10,24,2,1,0,73,3,43,11,5,0,369
cdorner,2020-07-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,4,9,6,0,0,29
renavlt,2020-07-14,0,0,0,0,0,0,0,0,0,3,9,31,10,14,4,4,0,0,0,5,0,12,0,2,94
ari5,2020-07-14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
TK,2020-07-14,0,0,0,0,0,0,0,0,0,0,86,68,9,9,6,0,0,6,48,2,48,0,0,0,282
gna647,2020-07-14,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Fat Mac,2020-07-14,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,11
Uglysteve,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,21,45,1,0,8,15,0,5,1,6,0,0,0,102
Skullface,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Paul,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
Neoconkers,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
GitHub,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TOTAL,2020-07-14,111,16,309,492,128,1,1,84,19,37,268,709,543,213,178,171,55,81,506,87,441,191,90,69,4800
