User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,2020-07-03,4,0,0,0,0,0,0,0,0,0,21,102,51,16,37,19,23,16,4,2,83,42,58,21,499
Armando,2020-07-03,2,6,0,0,0,0,0,0,0,0,0,12,41,54,33,47,41,37,8,13,6,31,17,15,363
zithers,2020-07-03,9,26,0,1,3,0,0,0,0,0,0,30,2,0,0,0,21,133,32,9,105,69,0,9,449
Hiten,2020-07-03,5,0,0,0,0,0,0,0,0,0,14,9,57,14,8,1,0,4,0,9,0,0,27,7,155
Fat Mac,2020-07-03,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Bignutz,2020-07-03,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9
ari5,2020-07-03,5,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,0,0,1,5,0,0,0,19
Vulgorn,2020-07-03,5,1,0,0,0,0,0,0,0,0,0,0,0,0,17,20,3,21,0,1,19,54,3,0,144
Lee🐧,2020-07-03,3,2,0,0,0,0,0,0,0,0,10,11,15,1,0,2,14,2,1,0,33,6,0,0,100
Heyzeus,2020-07-03,2,1,0,0,0,0,0,0,0,0,0,3,11,9,0,2,0,8,1,1,0,2,0,4,44
breezyexcursion,2020-07-03,1,1,0,0,0,0,0,0,0,0,24,22,17,23,25,46,26,4,16,21,19,1,0,0,246
crackprosh,2020-07-03,0,9,0,0,1,0,0,0,0,0,0,0,15,15,39,1,27,8,7,26,6,9,0,1,164
DEKMS,2020-07-03,0,1,1,1,0,0,0,0,1,2,1,13,36,0,38,10,19,0,0,0,0,0,0,0,123
bokchoiii,2020-07-03,0,0,4,0,0,0,0,0,0,0,0,121,229,62,24,0,0,9,1,1,0,18,37,2,508
TheSwaggersaurus,2020-07-03,0,0,1,1,2,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,42
Tatsu,2020-07-03,0,0,0,1,0,0,0,0,0,0,0,1,4,4,0,2,0,0,1,0,2,3,0,0,18
daffadilio,2020-07-03,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
cdorner,2020-07-03,0,0,0,0,0,0,1,2,4,1,0,11,0,8,1,13,2,59,8,8,13,1,0,0,132
Hosea,2020-07-03,0,0,0,0,0,0,0,1,1,2,12,14,6,4,11,6,1,8,9,6,7,9,0,1,98
wlof aubro,2020-07-03,0,0,0,0,0,0,0,0,0,0,28,91,13,19,22,13,44,21,19,2,22,5,28,10,337
renavlt,2020-07-03,0,0,0,0,0,0,0,0,0,0,8,11,12,7,2,12,2,6,1,4,3,3,2,2,75
MrMallard,2020-07-03,0,0,0,0,0,0,0,0,0,0,18,0,0,9,43,0,0,0,0,0,0,0,0,0,70
TK,2020-07-03,0,0,0,0,0,0,0,0,0,0,4,11,69,7,1,26,33,10,19,0,65,3,0,3,251
Uglysteve,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,69,27,0,0,45,36,2,10,5,1,0,0,0,195
Smallnutz,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,11,15,0,2,12,6,1,4,1,65
NigerianKnightmare,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,3,0,0,4,18,3,9,48
Paul,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,13
soup,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,3,0,0,0,0,0,0,29
TOTAL,2020-07-03,44,51,6,6,6,0,1,3,6,5,141,531,638,280,321,302,314,354,139,121,399,275,179,86,4208
