User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
bokchoiii,2020-05-16,12,0,0,3,0,0,0,0,0,0,5,78,0,0,0,0,0,0,0,0,0,0,0,0,98
TK,2020-05-16,16,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,53,0,0,77
Lee🐧,2020-05-16,1,0,0,0,0,0,0,0,0,0,5,8,1,3,0,1,0,0,1,0,0,0,0,0,20
soup,2020-05-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,3,3,2,14,36
Hiten,2020-05-16,6,0,0,0,0,0,0,0,0,0,2,53,8,6,19,16,1,16,4,8,4,15,55,86,299
Armando,2020-05-16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,52,3,15,26,9,17,146
Heyzeus,2020-05-16,0,1,0,0,0,0,0,0,0,0,0,0,5,8,10,2,0,0,4,1,0,0,1,0,32
DEKMS,2020-05-16,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,11
Vulgorn,2020-05-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Hosea,2020-05-16,0,0,0,0,0,0,0,0,4,0,9,4,0,4,18,6,0,0,2,2,0,0,0,0,49
Fat Mac,2020-05-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
wlof aubro,2020-05-16,0,0,0,0,0,0,0,0,0,0,4,25,8,7,10,16,5,7,73,3,16,11,1,44,230
cdorner,2020-05-16,0,0,0,0,0,0,0,0,0,0,6,1,2,2,2,0,3,0,1,1,0,4,48,2,72
Sicachu,2020-05-16,0,0,0,0,0,0,0,0,0,0,1,0,4,3,8,3,0,15,50,19,14,46,66,110,339
renavlt,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,18,8,0,3,0,8,4,56
NigerianKnightmare,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,2,0,6,0,0,20
teep,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Tatsu,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,6
breezyexcursion,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,15,22,15,21,21,1,12,0,0,0,16,26,24,173
Zeni,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Uglysteve,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
TOTAL,2020-05-16,38,1,4,5,0,0,0,0,6,1,36,216,54,55,88,71,20,81,206,45,55,180,216,301,1679
