User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Lee🐧,2020-04-07,4,0,0,0,0,0,0,1,6,3,2,2,1,8,0,0,4,2,2,0,3,14,3,0,55
Heyzeus,2020-04-07,1,0,0,6,0,0,0,0,0,0,1,6,1,5,13,5,1,0,16,4,1,1,0,0,61
Chucky2sRevenge,2020-04-07,3,0,49,17,0,0,1,0,0,0,0,7,11,26,10,3,3,3,0,0,7,10,1,1,152
TK,2020-04-07,3,0,0,0,0,0,0,0,0,0,0,3,33,46,11,0,5,23,22,0,33,15,7,5,206
East,2020-04-07,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,120,130,16,50,91,0,0,424
bokchoiii,2020-04-07,4,0,0,0,0,0,0,0,0,0,0,0,83,48,4,54,0,0,72,4,0,0,3,6,278
DEKMS,2020-04-07,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Armando,2020-04-07,0,24,46,23,5,0,0,0,0,0,0,0,0,0,12,8,7,42,41,0,0,45,15,6,274
BatmanVonDoom,2020-04-07,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
Hosea,2020-04-07,0,9,54,1,0,0,0,0,0,6,3,9,18,22,0,13,1,14,14,21,6,24,12,0,227
Tee,2020-04-07,0,3,32,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,66
Tatsu,2020-04-07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,1,5,3,0,17
zithers,2020-04-07,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zeni,2020-04-07,0,0,0,0,1,0,0,0,0,2,0,9,0,16,0,0,0,0,0,0,21,4,2,0,55
Sicachu,2020-04-07,0,0,0,0,0,0,2,2,15,0,1,6,2,3,8,8,11,19,32,37,14,40,19,2,221
wlof aubro,2020-04-07,0,0,0,0,0,0,0,0,8,30,5,11,0,6,4,0,27,12,1,24,5,31,17,10,191
cdorner,2020-04-07,0,0,0,0,0,0,0,0,5,11,1,0,0,2,1,1,1,0,1,7,0,5,0,0,35
Hiten,2020-04-07,0,0,0,0,0,0,0,0,1,29,1,7,15,22,2,34,1,2,9,6,15,34,2,11,191
breezyexcursion,2020-04-07,0,0,0,0,0,0,0,0,2,20,4,8,0,3,12,39,12,9,19,0,13,73,8,0,222
Barinade88,2020-04-07,0,0,0,0,0,0,0,0,0,0,5,4,58,33,18,37,0,0,38,26,0,24,0,0,243
renavlt,2020-04-07,0,0,0,0,0,0,0,0,0,0,2,1,4,4,4,4,3,8,10,4,0,9,1,0,54
crackprosh,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,5,26,19,9,2,23,4,8,19,24,58,7,10,214
Uglysteve,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7
ari5,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,4,1,2,1,53,0,0,66
Fat Mac,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,10
TheSwaggersaurus,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,4
NigerianKnightmare,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,1,0,0,0,0,25
Paul,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24
soup,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,11
GitHub,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ChrasSC,2020-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
TOTAL,2020-04-07,17,44,182,78,6,0,3,3,41,101,25,81,256,277,118,253,114,266,417,172,194,541,110,56,3355
