User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
breezyexcursion,2020-05-14,38,0,0,0,0,0,0,0,0,13,0,0,0,24,0,1,6,13,21,2,10,1,1,3,133
Sicachu,2020-05-14,2,0,0,0,0,0,0,0,0,15,23,11,27,21,12,2,8,15,0,4,16,21,0,0,177
bokchoiii,2020-05-14,2,0,0,0,0,0,0,0,0,3,190,306,74,23,15,5,0,0,2,56,28,0,0,0,704
Barinade88,2020-05-14,36,2,0,0,0,0,0,0,0,0,1,0,30,41,13,6,0,9,16,0,0,0,0,0,154
Armando,2020-05-14,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,21,35,39,25,12,6,19,192
zithers,2020-05-14,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
DEKMS,2020-05-14,2,2,0,4,2,0,0,0,0,4,72,184,12,4,3,0,0,0,0,0,0,0,0,0,289
crackprosh,2020-05-14,2,3,0,0,0,0,0,0,0,0,0,5,18,26,17,14,0,12,18,24,0,0,0,12,151
Heyzeus,2020-05-14,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,0,4,2,6,0,0,0,28
TheSwaggersaurus,2020-05-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hosea,2020-05-14,0,0,0,1,5,0,0,0,2,2,10,4,42,26,10,16,7,14,24,2,4,4,1,3,177
Lee🐧,2020-05-14,0,0,0,0,0,0,0,1,0,10,5,21,2,8,0,0,0,0,0,0,0,9,0,1,57
wlof aubro,2020-05-14,0,0,0,0,0,0,0,1,0,39,11,76,7,36,6,16,6,13,11,28,24,9,0,4,287
Hiten,2020-05-14,0,0,0,0,0,0,0,0,0,29,17,9,26,75,24,18,9,18,53,33,21,3,3,8,346
SwordMaster13X,2020-05-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,1,1,0,0,11
Fat Mac,2020-05-14,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,0,0,0,0,1,19
cdorner,2020-05-14,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,2,1,1,1,14
Tatsu,2020-05-14,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,2,9
Uglysteve,2020-05-14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,8,0,0,0,0,25
renavlt,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,8,3,4,5,0,0,0,5,16,1,9,0,2,53
TK,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,29,48,71,12,2,0,2,30,8,31,0,0,0,233
MegaTech,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,1,0,0,0,0,0,0,36
NigerianKnightmare,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4,3,1,0,8,2,7,1,0,0,60
soup,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,7,7,3,2,1,2,29
Paul,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,0,0,34
ari5,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Vulgorn,2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
TOTAL,2020-05-14,100,15,7,10,7,0,0,2,2,123,348,653,362,368,123,87,67,121,281,242,185,74,14,58,3249
