User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Armando,2020-10-02,18,17,0,57,5,1,0,0,0,0,0,0,0,10,19,28,43,32,15,28,10,0,5,9,297
crackprosh,2020-10-02,20,19,1,0,0,0,0,0,0,0,1,27,36,16,36,0,33,29,41,0,3,3,0,0,265
Heyzeus,2020-10-02,2,0,0,0,0,0,0,0,0,0,4,10,17,13,19,1,0,3,10,8,12,4,4,0,107
Uglysteve,2020-10-02,1,0,0,0,0,0,0,0,0,7,45,19,8,55,53,6,11,0,8,13,2,1,18,23,270
Hiten,2020-10-02,9,0,0,0,0,0,0,0,1,15,81,8,86,68,62,5,32,71,50,21,7,9,23,0,548
bokchoiii,2020-10-02,5,0,0,0,0,0,0,0,0,18,0,15,36,54,12,31,94,17,29,0,0,2,22,64,399
soup,2020-10-02,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,17,8,0,2,0,0,0,43
Barinade88,2020-10-02,0,2,0,19,0,0,0,0,0,1,38,11,54,25,11,0,0,15,1,0,0,0,0,0,177
badname,2020-10-02,0,4,0,0,5,2,0,2,13,14,29,21,82,56,30,15,38,22,13,53,4,6,28,18,455
Vulgorn,2020-10-02,0,39,1,39,0,0,0,0,0,0,0,0,0,0,5,37,26,0,0,0,0,3,10,5,165
DEKMS,2020-10-02,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6
TK,2020-10-02,0,65,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,4,0,0,0,0,113
Sicachu,2020-10-02,0,15,0,62,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,2,0,0,0,116
breezyexcursion,2020-10-02,0,23,0,0,0,0,0,3,6,17,41,15,67,21,1,8,14,27,8,5,11,2,25,16,310
Paul,2020-10-02,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,0,0,0,2,9,35,74
Tatsu,2020-10-02,0,1,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,9,0,0,0,0,1,1,19
Hosea,2020-10-02,0,0,1,10,0,1,0,0,13,7,17,5,16,1,51,2,1,7,6,7,10,8,0,0,163
zithers,2020-10-02,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,7,28,11,7,74
TheSwaggersaurus,2020-10-02,0,0,0,0,0,0,0,0,0,24,18,1,0,0,0,0,0,0,0,0,0,0,4,18,65
cdorner,2020-10-02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,5,8,1,1,24
ari5,2020-10-02,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,3,0,1,0,0,0,0,0,13
renavlt,2020-10-02,0,0,0,0,0,0,0,0,0,0,32,8,2,1,34,1,14,31,12,2,1,0,0,0,138
Drewnami,2020-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ChrasSC,2020-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15
TOTAL,2020-10-02,55,200,5,194,10,5,0,5,33,106,310,177,407,321,351,181,318,284,204,164,76,78,173,200,3857
