User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Armando,2020-05-13,2,3,1,12,0,0,0,0,0,0,0,0,0,0,0,1,26,18,4,19,9,3,22,9,129
breezyexcursion,2020-05-13,1,0,0,0,0,0,0,0,0,1,6,39,31,10,0,3,16,6,0,1,3,0,2,5,124
DEKMS,2020-05-13,1,2,0,5,1,0,0,0,1,2,34,4,5,0,0,0,0,0,0,3,0,0,22,2,82
TheSwaggersaurus,2020-05-13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
Sicachu,2020-05-13,1,0,0,0,0,0,0,0,6,8,76,2,26,1,18,2,0,0,0,16,8,21,16,11,212
Hosea,2020-05-13,0,0,0,0,0,1,0,0,11,5,6,6,1,24,24,16,15,42,1,3,1,1,8,1,166
Lee🐧,2020-05-13,0,0,0,0,0,0,0,0,4,2,14,13,6,4,0,0,12,4,1,12,1,0,4,0,77
wlof aubro,2020-05-13,0,0,0,0,0,0,0,0,0,14,27,55,37,12,12,50,10,22,23,20,15,11,11,0,319
Fat Mac,2020-05-13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
cdorner,2020-05-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,0,0,0,7
bokchoiii,2020-05-13,0,0,0,0,0,0,0,0,0,11,143,123,2,12,29,0,0,0,0,38,8,2,3,0,371
renavlt,2020-05-13,0,0,0,0,0,0,0,0,0,0,26,8,2,2,2,1,8,5,5,7,1,7,17,0,91
Hiten,2020-05-13,0,0,0,0,0,0,0,0,0,0,2,37,50,0,8,27,32,0,18,18,9,17,23,7,248
crackprosh,2020-05-13,0,0,0,0,0,0,0,0,0,0,7,6,70,47,11,1,19,18,5,7,3,4,5,0,203
TK,2020-05-13,0,0,0,0,0,0,0,0,0,0,5,81,58,76,43,80,52,15,0,15,36,0,4,3,468
NigerianKnightmare,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,1,0,0,0,0,0,18
Uglysteve,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,59,14,3,0,0,14,0,2,0,0,0,0,92
ari5,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
Heyzeus,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,4,1,1,4,0,4,0,0,0,42
soup,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,25,5,0,0,0,1,34
Barinade88,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,8,0,46
MegaTech,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Paul,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
SwordMaster13X,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
bean,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Zeni,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
Tatsu,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
zithers,2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
TOTAL,2020-05-13,9,5,1,17,1,1,0,0,22,46,346,385,367,212,154,185,222,166,89,170,99,72,146,56,2771
