User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Heyzeus,2020-10-10,1,3,5,0,0,0,0,0,0,1,2,0,1,0,10,2,1,1,0,3,9,6,6,2,53
Armando,2020-10-10,6,6,1,0,7,4,0,0,0,0,0,1,14,20,4,25,5,26,23,0,11,25,17,3,198
bokchoiii,2020-10-10,9,14,9,3,1,0,0,0,0,0,0,0,0,0,2,48,0,0,1,0,0,93,41,1,222
Vulgorn,2020-10-10,6,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,53,5,0,1,157
TK,2020-10-10,4,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,10,6,0,13,0,0,48
Barinade88,2020-10-10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
badname,2020-10-10,10,5,0,0,0,0,0,0,1,29,23,4,68,108,74,33,19,12,38,11,3,14,15,1,468
zithers,2020-10-10,21,7,2,2,0,0,0,0,0,0,0,1,0,9,48,15,0,13,0,59,9,34,0,0,220
Sicachu,2020-10-10,37,27,0,0,0,0,0,0,1,13,12,2,35,22,31,34,14,24,28,0,14,48,36,8,386
Hiten,2020-10-10,8,2,0,0,0,0,0,0,0,0,22,18,56,65,38,28,23,6,6,4,19,56,77,3,431
soup,2020-10-10,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,5,0,7,44
Hosea,2020-10-10,0,4,9,8,0,0,1,0,5,6,12,6,1,11,3,7,18,1,0,0,4,40,7,0,143
MrMallard,2020-10-10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Uglysteve,2020-10-10,0,0,11,0,0,0,0,0,0,6,12,5,34,38,78,49,0,0,22,31,20,49,49,6,410
cdorner,2020-10-10,0,0,0,0,0,0,1,2,0,8,15,2,1,0,23,2,4,28,10,7,1,1,8,7,120
teep,2020-10-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
breezyexcursion,2020-10-10,0,0,0,0,0,0,0,0,0,0,11,4,15,24,44,23,14,7,58,27,12,21,26,7,293
renavlt,2020-10-10,0,0,0,0,0,0,0,0,0,0,1,2,9,1,9,14,2,3,8,0,7,11,28,2,97
DEKMS,2020-10-10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,31,0,0,0,63
crackprosh,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,2,0,9
Paul,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,0,10
Tatsu,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
ari5,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,0,15
TheSwaggersaurus,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,12
ChrasSC,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5
TOTAL,2020-10-10,110,78,43,22,12,4,2,3,7,63,124,45,234,309,375,295,106,134,245,223,193,422,319,48,3416
