User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
TK,2020-09-17,1,1,0,0,0,0,0,0,0,21,68,23,29,5,67,0,0,0,0,8,18,9,0,15,265
Hiten,2020-09-17,2,0,0,0,0,0,0,0,2,31,69,6,21,1,31,0,2,0,38,5,10,30,24,20,292
bokchoiii,2020-09-17,5,0,1,126,91,0,0,0,0,62,81,42,60,54,22,97,7,9,21,41,0,0,0,1,720
zithers,2020-09-17,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,39,43,0,97
Tatsu,2020-09-17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,7
Barinade88,2020-09-17,2,0,4,42,0,0,0,0,0,0,0,0,1,3,13,31,11,35,0,5,10,0,0,3,160
Vulgorn,2020-09-17,1,2,12,78,98,8,0,0,0,0,0,0,0,0,2,44,30,75,18,21,37,11,7,35,479
crackprosh,2020-09-17,0,1,5,3,0,0,0,0,0,0,0,24,21,25,23,20,1,13,14,14,0,0,0,0,164
badname,2020-09-17,0,4,2,0,0,0,0,0,1,54,68,48,76,30,25,24,32,28,38,8,4,3,0,4,449
DEKMS,2020-09-17,0,0,2,0,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
Hosea,2020-09-17,0,0,5,2,0,0,0,2,0,0,3,3,19,4,0,8,5,0,1,16,18,7,0,0,93
TheSwaggersaurus,2020-09-17,0,0,0,0,0,0,0,0,6,7,2,0,0,0,4,5,15,5,0,2,1,0,0,1,48
Heyzeus,2020-09-17,0,0,0,0,0,0,0,0,1,4,26,7,20,8,15,4,0,0,0,0,4,0,8,10,107
breezyexcursion,2020-09-17,0,0,0,0,0,0,0,0,0,25,46,6,11,3,5,25,5,23,6,11,0,5,2,46,219
MrMallard,2020-09-17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7
Uglysteve,2020-09-17,0,0,0,0,0,0,0,0,0,12,56,29,29,19,10,69,19,0,12,14,0,0,0,0,269
Sicachu,2020-09-17,0,0,0,0,0,0,0,0,0,19,63,56,13,25,28,21,2,78,35,58,30,12,38,10,488
renavlt,2020-09-17,0,0,0,0,0,0,0,0,0,0,23,4,0,1,0,5,3,19,0,8,8,0,1,3,75
cdorner,2020-09-17,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0,0,3,0,1,0,0,13
ChrasSC,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ari5,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,4
Armando,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,52,30,37,19,68,15,13,37,9,291
teep,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
soup,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,1,13,0,82
Paul,2020-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
TOTAL,2020-09-17,15,8,31,251,270,14,0,2,10,237,509,251,308,182,264,407,163,374,221,284,155,133,173,171,4433
