User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Hiten,2020-06-26,16,0,0,0,0,0,0,0,0,52,60,31,1,0,3,0,1,43,14,13,16,10,0,6,266
breezyexcursion,2020-06-26,35,22,14,0,0,0,0,0,2,43,85,8,24,2,25,69,73,34,12,5,0,1,17,32,503
Hosea,2020-06-26,6,0,0,0,0,0,0,0,8,26,26,3,13,15,9,13,11,27,16,17,23,1,0,0,214
DEKMS,2020-06-26,1,0,0,0,0,0,0,0,4,20,0,1,6,3,2,0,0,0,0,0,0,0,0,0,37
Armando,2020-06-26,45,3,0,0,0,0,0,0,0,55,28,21,36,12,30,18,42,47,0,13,8,12,27,15,412
Heyzeus,2020-06-26,6,0,0,1,0,0,0,0,0,0,6,1,6,10,9,0,3,2,8,1,3,1,0,2,59
Lee🐧,2020-06-26,5,3,0,0,0,0,0,0,0,0,5,8,0,4,0,0,3,0,0,0,0,0,0,0,28
soup,2020-06-26,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
crackprosh,2020-06-26,2,6,0,0,0,0,0,0,1,0,0,17,27,16,6,0,29,40,11,0,5,1,1,1,163
TheSwaggersaurus,2020-06-26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4
TK,2020-06-26,0,3,0,0,0,0,0,0,0,0,10,3,0,0,0,1,82,36,50,0,0,27,11,0,223
Vulgorn,2020-06-26,0,3,6,0,0,0,0,0,0,0,0,0,0,1,0,6,102,1,0,2,2,6,4,19,152
Barinade88,2020-06-26,0,2,0,0,0,0,0,0,0,0,0,33,16,5,0,0,0,79,40,6,0,0,0,0,181
ari5,2020-06-26,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,0,0,2,10
Sicachu,2020-06-26,0,2,0,0,0,0,0,0,0,32,0,15,20,7,14,0,0,9,3,5,9,15,19,11,161
zithers,2020-06-26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,60
wlof aubro,2020-06-26,0,0,0,0,1,0,0,0,7,30,48,17,8,4,20,34,42,2,1,8,20,1,9,2,254
MrMallard,2020-06-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cdorner,2020-06-26,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,3,1,1,7,23,8,48
Uglysteve,2020-06-26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
bokchoiii,2020-06-26,0,0,0,0,0,0,0,0,2,221,115,12,33,0,3,0,7,0,0,0,0,0,5,22,420
Tatsu,2020-06-26,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,1,8
Fat Mac,2020-06-26,0,0,0,0,0,0,0,0,0,2,4,2,0,0,1,0,0,2,0,9,0,0,0,0,20
renavlt,2020-06-26,0,0,0,0,0,0,0,0,0,0,9,7,1,4,0,0,0,8,0,2,2,3,0,0,36
NigerianKnightmare,2020-06-26,0,0,0,0,0,0,0,0,0,0,26,11,24,13,8,0,0,2,0,3,0,2,0,0,89
Zeni,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,41,106,0,0,0,0,0,0,0,154
teep,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,25
MegaTech,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
Patbutt👻🎃,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,20
BatmanVonDoom,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ChrasSC,2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TOTAL,2020-06-26,131,47,20,3,1,1,0,5,24,483,429,190,216,105,131,184,537,347,158,86,91,88,172,125,3574
