User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
soup,2020-08-22,45,0,1,0,1,11,24,0,0,0,0,0,0,0,0,0,0,4,34,2,12,57,3,1,195
Sicachu,2020-08-22,101,14,12,0,7,91,51,1,0,0,0,0,0,0,14,133,109,9,32,61,5,0,45,8,693
bokchoiii,2020-08-22,58,1,0,0,0,0,0,8,0,0,180,101,11,33,21,55,48,86,17,0,0,122,267,120,1128
TK,2020-08-22,13,0,0,0,0,0,0,0,0,0,17,36,0,12,4,8,0,0,45,63,0,2,0,1,201
Heyzeus,2020-08-22,33,1,1,0,0,0,0,0,0,3,14,7,3,4,0,18,12,2,4,26,13,13,25,19,198
renavlt,2020-08-22,10,0,0,0,0,0,0,0,0,0,3,0,16,1,12,9,20,15,10,9,4,11,0,1,121
breezyexcursion,2020-08-22,11,0,0,0,0,0,0,0,7,6,54,46,1,3,0,2,30,44,40,4,7,0,20,22,297
badname,2020-08-22,9,9,0,0,0,0,0,0,4,20,21,48,3,6,1,94,174,34,20,37,37,13,105,102,737
Hosea,2020-08-22,18,0,0,0,0,65,1,0,6,8,19,4,1,11,25,3,12,2,16,25,13,6,0,0,235
Hiten,2020-08-22,21,0,0,0,0,0,0,1,0,1,0,3,66,8,48,46,9,8,66,62,26,87,178,13,643
Vulgorn,2020-08-22,11,0,3,0,0,0,0,0,0,0,0,0,0,0,5,11,2,25,77,10,0,3,50,37,234
crackprosh,2020-08-22,0,9,0,2,0,0,0,0,0,0,0,0,0,7,6,0,0,0,8,11,0,0,0,0,43
Armando,2020-08-22,0,27,6,4,1,0,0,0,0,0,0,0,0,0,11,14,64,43,25,0,0,73,49,2,319
zithers,2020-08-22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
DEKMS,2020-08-22,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6
cdorner,2020-08-22,0,0,0,0,0,0,0,1,1,3,10,5,1,4,2,0,5,3,0,6,7,0,1,1,50
MegaTech,2020-08-22,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15
TheSwaggersaurus,2020-08-22,0,0,0,0,0,0,0,0,0,1,17,0,8,0,0,0,0,0,0,0,0,0,3,8,37
Paul,2020-08-22,0,0,0,0,0,0,0,0,0,0,39,10,2,0,0,0,0,2,38,1,0,4,0,0,96
ari5,2020-08-22,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,3,0,0,2,1,0,0,0,4,16
Tatsu,2020-08-22,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,6,0,1,4,0,0,0,0,1,19
Uglysteve,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,0,0,24,1,9,25,31,28,161
Neoconkers,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,7
ChrasSC,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
3ric,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,0,36
TOTAL,2020-08-22,330,63,23,6,9,167,77,12,18,54,379,270,116,89,152,443,499,278,489,319,136,425,777,368,5499
