User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
zithers,2020-07-16,11,0,28,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,105
TK,2020-07-16,11,3,0,0,0,0,0,0,0,0,39,73,51,92,30,1,17,0,124,1,4,7,0,0,453
crackprosh,2020-07-16,40,2,0,0,0,0,0,0,0,0,1,14,23,9,24,4,17,14,49,16,8,12,2,0,235
bokchoiii,2020-07-16,17,0,1,0,0,0,0,0,0,2,49,219,87,78,2,0,0,9,6,0,0,9,2,0,481
breezyexcursion,2020-07-16,7,1,0,0,0,0,0,0,1,5,8,21,0,1,7,18,19,43,13,34,11,6,19,3,217
Heyzeus,2020-07-16,3,0,1,0,0,0,0,0,0,0,4,12,20,10,5,14,2,11,14,10,14,2,4,1,127
Vulgorn,2020-07-16,4,1,0,0,0,0,0,0,0,0,0,0,0,28,7,3,0,7,17,0,0,0,0,2,69
Paul,2020-07-16,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,26,36,14,12,0,8,0,115
Armando,2020-07-16,15,2,8,20,0,0,0,0,0,0,0,0,0,0,8,0,0,16,40,21,29,27,1,4,191
DEKMS,2020-07-16,5,0,3,1,0,0,0,0,0,1,0,2,0,0,17,25,0,0,0,0,0,0,0,0,54
Lee🐧,2020-07-16,2,0,0,0,0,0,0,0,0,0,0,0,3,9,2,14,6,2,4,3,3,1,0,4,53
Hiten,2020-07-16,24,0,0,0,0,0,0,0,1,19,3,35,71,38,31,88,34,39,43,11,10,101,39,15,602
Tatsu,2020-07-16,2,0,0,0,0,0,0,0,0,1,4,2,0,0,1,0,1,0,2,1,1,3,0,0,18
ari5,2020-07-16,1,0,0,0,0,0,0,0,0,1,6,1,5,0,0,0,0,4,0,6,0,3,0,0,27
TheSwaggersaurus,2020-07-16,10,7,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22
soup,2020-07-16,0,1,4,43,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,4,45,0,8,135
Sicachu,2020-07-16,0,0,0,0,0,2,0,2,2,0,14,94,29,16,32,72,13,5,18,34,33,17,0,0,383
Uglysteve,2020-07-16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Hosea,2020-07-16,0,0,0,0,0,0,0,1,3,17,2,2,12,6,13,46,21,4,8,14,7,5,0,0,161
renavlt,2020-07-16,0,0,0,0,0,0,0,0,1,3,0,24,8,4,12,13,1,0,0,2,8,54,0,3,133
wlof aubro,2020-07-16,0,0,0,0,0,0,0,0,0,17,27,34,37,9,25,52,23,39,17,25,2,9,0,0,316
Fat Mac,2020-07-16,0,0,0,0,0,0,0,0,0,1,4,6,2,23,2,3,3,2,0,1,0,0,0,1,48
NigerianKnightmare,2020-07-16,0,0,0,0,0,0,0,0,0,0,15,26,13,19,28,73,41,7,0,9,0,0,10,0,241
cdorner,2020-07-16,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,2,0,8,12,10,0,0,0,50
Barinade88,2020-07-16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,59,11,0,2,56,0,0,0,2,135
TOTAL,2020-07-16,165,17,48,106,0,2,0,9,8,67,176,595,388,344,247,485,212,228,401,270,180,301,85,43,4377
