User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Paul,2020-10-03,2,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,1,9,0,3,0,16,28,0,100
Armando,2020-10-03,6,6,0,11,0,0,0,0,0,0,0,0,0,0,0,11,5,34,3,15,47,3,71,14,226
Hosea,2020-10-03,3,0,0,7,2,0,0,0,0,0,0,31,8,10,10,17,1,9,3,6,5,0,0,0,112
TheSwaggersaurus,2020-10-03,3,4,0,0,0,0,0,0,0,0,0,16,0,0,0,11,0,0,12,0,13,4,0,0,63
bokchoiii,2020-10-03,0,1,0,0,0,0,0,0,0,0,0,91,52,0,0,0,0,0,0,0,0,0,0,0,144
zithers,2020-10-03,0,0,0,5,0,0,0,0,0,0,0,0,0,9,58,1,2,0,1,0,9,75,23,9,192
badname,2020-10-03,0,0,0,0,0,0,1,0,0,23,31,82,27,60,29,13,10,47,16,22,14,53,32,0,460
Heyzeus,2020-10-03,0,0,0,0,0,0,2,0,1,2,2,3,4,1,2,0,0,0,0,0,1,6,29,14,67
breezyexcursion,2020-10-03,0,0,0,0,0,0,0,0,1,15,17,63,32,22,26,6,5,20,16,23,5,11,52,10,324
cdorner,2020-10-03,0,0,0,0,0,0,0,0,2,2,3,16,1,0,0,0,2,1,20,3,2,0,0,3,55
Hiten,2020-10-03,0,0,0,0,0,0,0,0,0,1,7,83,27,73,11,0,3,13,0,37,0,27,73,25,380
crackprosh,2020-10-03,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,13
TK,2020-10-03,0,0,0,0,0,0,0,0,0,0,7,4,0,0,16,0,0,1,0,0,0,4,120,12,164
Uglysteve,2020-10-03,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,14
renavlt,2020-10-03,0,0,0,0,0,0,0,0,0,0,5,5,14,2,3,2,1,1,1,18,6,9,44,3,114
ari5,2020-10-03,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,4
teep,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
Tatsu,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,0,6
DEKMS,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4
Vulgorn,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,2,0,0,4,12,6,2,9,0,55
Sicachu,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,48,3,0,60
soup,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,2,0,0,7
Barinade88,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
TOTAL,2020-10-03,14,11,0,23,2,0,3,0,4,43,79,403,181,196,199,64,30,143,76,156,110,260,485,90,2572
