User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
bokchoiii,2020-09-14,3,1,5,2,0,0,0,0,0,0,0,0,45,0,0,19,0,0,0,79,13,0,16,3,186
badname,2020-09-14,18,0,0,0,0,0,0,2,4,0,1,6,5,5,7,18,22,16,9,3,3,11,23,0,153
Hosea,2020-09-14,23,1,0,0,0,0,2,1,5,19,3,4,2,2,2,7,6,2,1,3,1,3,0,0,87
Armando,2020-09-14,3,2,1,0,0,0,2,0,0,0,0,0,6,0,6,21,20,21,20,47,36,25,11,0,221
zithers,2020-09-14,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,6,13,12,0,0,0,14,70
breezyexcursion,2020-09-14,2,0,0,0,0,0,0,0,0,23,3,13,0,8,2,1,1,13,9,2,21,33,13,0,144
Hiten,2020-09-14,12,0,0,0,0,0,0,0,0,12,8,20,14,20,7,19,51,33,16,27,80,39,24,17,399
Heyzeus,2020-09-14,6,2,0,0,0,0,3,1,0,6,1,0,3,3,3,1,0,0,0,0,5,10,11,3,58
Vulgorn,2020-09-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,12,0,12,7,2,51
3ric,2020-09-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sicachu,2020-09-14,0,0,0,0,0,0,1,0,0,9,5,4,20,6,0,16,33,24,23,32,41,2,13,12,241
ari5,2020-09-14,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,7
teep,2020-09-14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
cdorner,2020-09-14,0,0,0,0,0,0,0,0,4,5,0,2,20,0,0,0,1,0,7,0,0,1,4,0,44
renavlt,2020-09-14,0,0,0,0,0,0,0,0,0,1,6,1,0,19,0,11,10,10,14,17,14,5,9,3,120
Tatsu,2020-09-14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,5
TK,2020-09-14,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,2,10,0,0,0,24
crackprosh,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,13,11,0,7,1,5,8,5,7,3,13,6,3,82
Uglysteve,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,22,5,0,0,0,0,38
Neoconkers,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,5
Oreos,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
soup,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,4,1,0,2,18
TheSwaggersaurus,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,17,14,0,44
ChrasSC,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4
TOTAL,2020-09-14,72,6,6,3,1,0,11,5,13,75,33,72,137,69,34,116,177,135,165,254,234,174,153,61,2006
