User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Armando,2020-10-08,15,9,0,4,0,2,0,0,0,0,0,0,0,0,2,11,24,7,10,7,5,12,16,16,140
Barinade88,2020-10-08,3,0,0,1,0,0,0,0,0,0,6,55,5,0,0,0,28,12,0,0,0,0,3,65,178
TheSwaggersaurus,2020-10-08,5,15,0,2,0,0,0,0,0,0,1,14,7,16,0,30,0,0,0,0,0,0,0,0,90
Heyzeus,2020-10-08,1,0,0,0,0,0,0,0,0,7,43,15,2,0,12,5,5,5,0,0,0,1,32,12,140
Hiten,2020-10-08,1,1,0,0,0,0,0,0,0,8,63,35,6,24,21,21,31,0,1,19,0,36,62,80,409
breezyexcursion,2020-10-08,3,2,0,0,0,0,0,0,3,35,2,17,8,27,45,12,2,0,5,0,4,8,35,0,208
crackprosh,2020-10-08,3,21,0,0,0,0,0,0,0,0,0,16,18,12,37,24,14,35,11,0,0,5,1,0,197
Vulgorn,2020-10-08,1,2,0,0,0,1,0,0,0,0,0,0,0,3,27,0,0,0,0,4,9,12,49,1,109
badname,2020-10-08,12,0,0,0,0,0,0,11,10,40,126,47,38,125,83,8,35,10,21,19,18,55,63,13,734
TK,2020-10-08,1,0,0,0,0,0,0,0,0,0,14,35,2,28,0,0,0,0,0,0,0,1,0,0,81
soup,2020-10-08,0,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,21
Uglysteve,2020-10-08,0,0,0,2,3,2,9,0,0,31,81,9,20,57,63,47,33,27,21,6,3,8,8,46,476
DEKMS,2020-10-08,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cdorner,2020-10-08,0,0,0,0,0,0,5,4,8,8,0,4,2,0,0,1,2,0,3,3,3,0,0,0,43
Sicachu,2020-10-08,0,0,0,0,0,0,8,6,13,21,19,19,32,41,69,33,28,22,34,29,12,58,64,33,541
Hosea,2020-10-08,0,0,0,0,0,0,8,4,12,16,17,21,7,26,28,17,34,7,6,3,1,6,0,0,213
bokchoiii,2020-10-08,0,0,0,0,0,0,0,0,0,9,211,75,0,1,0,0,4,3,38,26,0,0,0,9,376
Tatsu,2020-10-08,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4
renavlt,2020-10-08,0,0,0,0,0,0,0,0,0,1,27,20,3,1,0,2,13,1,1,6,0,4,1,26,106
ari5,2020-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4
Paul,2020-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,18,0,0,0,0,0,0,21
zithers,2020-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,70,15,89
TOTAL,2020-10-08,45,54,0,10,4,8,34,25,47,177,611,382,150,362,389,212,255,147,151,124,58,208,407,325,4185
