User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
badname,2020-09-10,2,16,10,0,0,0,0,1,1,2,44,18,30,41,31,38,67,59,6,5,17,22,12,15,437
crackprosh,2020-09-10,2,0,0,0,0,0,0,0,0,0,0,0,2,11,5,2,1,14,8,0,0,19,8,9,81
Hiten,2020-09-10,1,0,0,0,0,0,0,0,2,1,15,27,68,44,71,53,22,58,53,0,18,7,3,24,467
zithers,2020-09-10,0,34,16,0,0,0,0,0,0,0,0,0,0,0,35,0,2,5,10,47,2,0,1,12,164
Armando,2020-09-10,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,25,21,37,18,5,21,94,2,5,236
Heyzeus,2020-09-10,0,5,0,0,0,0,0,0,0,0,2,7,12,19,27,2,2,3,0,5,5,3,4,10,106
Vulgorn,2020-09-10,0,9,0,0,0,0,0,0,0,12,0,0,0,12,2,9,30,75,0,0,5,0,6,77,237
breezyexcursion,2020-09-10,0,1,0,0,0,0,0,0,4,1,0,12,0,5,18,21,0,15,7,13,15,4,25,0,141
Hosea,2020-09-10,0,0,0,0,0,0,1,0,0,3,0,0,25,38,8,2,5,4,17,3,7,15,1,0,129
Uglysteve,2020-09-10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sicachu,2020-09-10,0,0,0,0,0,0,0,2,0,0,47,21,63,64,34,20,76,80,10,37,3,42,0,27,526
cdorner,2020-09-10,0,0,0,0,0,0,0,0,2,1,0,0,7,1,0,4,0,0,7,16,1,0,0,0,39
teep,2020-09-10,0,0,0,0,0,0,0,0,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,14
ari5,2020-09-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,1,0,0,1,1,10
DEKMS,2020-09-10,0,0,0,0,0,0,0,0,0,6,0,1,0,0,4,0,0,0,0,0,0,0,0,0,11
bokchoiii,2020-09-10,0,0,0,0,0,0,0,0,0,0,19,69,102,70,44,71,95,15,0,2,0,0,17,131,635
renavlt,2020-09-10,0,0,0,0,0,0,0,0,0,0,3,7,18,21,35,12,11,34,20,8,8,0,2,2,181
MrMallard,2020-09-10,0,0,0,0,0,0,0,0,0,0,7,5,1,1,2,11,0,2,1,0,0,1,0,0,31
TheSwaggersaurus,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,1,0,0,8
Barinade88,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,55,73,15,1,9,53,7,12,5,17,0,0,247
Neoconkers,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,6
soup,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,20,23,0,0,5,0,0,56
Tatsu,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
evae,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16
ChrasSC,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10
TOTAL,2020-09-10,5,70,26,0,0,0,1,7,11,28,137,173,392,400,334,274,351,477,193,157,107,246,91,314,3794
