User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Vulgorn,2020-09-23,53,20,4,2,0,1,0,0,0,0,27,13,53,64,0,2,15,0,1,0,4,11,6,76,352
Hiten,2020-09-23,12,12,0,0,1,0,0,0,0,6,4,15,35,28,31,9,28,16,7,11,4,22,104,47,392
Armando,2020-09-23,108,8,5,0,0,0,0,0,0,0,0,0,0,0,0,7,26,24,5,2,2,1,0,0,188
Heyzeus,2020-09-23,33,0,0,0,0,0,0,0,1,4,13,5,4,2,3,3,1,0,9,1,8,3,4,3,97
DEKMS,2020-09-23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
badname,2020-09-23,49,6,1,0,0,0,0,5,12,2,37,4,32,20,10,28,21,9,5,10,9,4,1,0,265
TK,2020-09-23,31,14,0,0,0,0,0,0,0,73,10,0,0,0,0,0,0,0,0,10,1,17,4,0,160
crackprosh,2020-09-23,12,16,0,1,0,0,0,0,0,0,1,20,28,23,7,0,18,22,5,4,0,14,13,14,198
Tatsu,2020-09-23,0,1,0,0,0,0,0,0,0,0,1,0,10,2,0,0,0,0,0,1,0,0,0,1,16
bokchoiii,2020-09-23,0,0,1,0,0,0,0,0,0,7,126,54,85,53,22,0,1,2,0,0,0,0,0,0,351
soup,2020-09-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,1,2,0,4,67,9,100
Hosea,2020-09-23,0,0,0,0,0,0,1,8,11,1,7,8,21,13,2,22,11,8,2,8,0,0,0,0,123
Uglysteve,2020-09-23,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Sicachu,2020-09-23,0,0,0,0,0,0,0,2,2,5,45,29,6,51,1,9,23,0,0,0,2,13,37,1,226
renavlt,2020-09-23,0,0,0,0,0,0,0,0,1,1,9,10,6,6,7,1,4,1,1,1,0,0,4,0,52
MrMallard,2020-09-23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
breezyexcursion,2020-09-23,0,0,0,0,0,0,0,0,0,1,12,6,40,19,0,0,0,0,0,9,1,0,0,18,106
TheSwaggersaurus,2020-09-23,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,2,0,0,0,0,14,8,0,59
cdorner,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,1,0,0,0,0,8
ari5,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,14
Paul,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,9
Neoconkers,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3
zithers,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,99,101
TOTAL,2020-09-23,301,78,11,3,2,1,1,26,27,129,321,166,333,284,87,88,152,96,37,60,32,106,250,268,2859
