User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
cdorner,2020-09-19,4,0,0,0,0,0,0,0,0,9,12,0,0,2,13,0,5,0,3,2,2,1,4,0,57
Heyzeus,2020-09-19,4,0,0,0,0,0,0,3,2,5,0,0,0,3,7,1,7,0,0,0,8,1,9,1,51
Vulgorn,2020-09-19,60,8,3,2,0,0,0,0,0,0,0,0,0,6,0,0,0,5,1,72,7,37,2,0,203
Sicachu,2020-09-19,62,33,8,3,1,4,77,9,0,0,0,0,0,40,107,143,101,121,22,162,125,24,0,0,1042
Hiten,2020-09-19,16,0,0,0,0,0,0,0,0,1,1,10,56,36,31,48,74,11,2,32,41,22,13,4,398
Armando,2020-09-19,3,10,11,18,0,0,0,0,0,0,0,0,0,0,0,23,16,7,0,4,30,28,7,2,159
badname,2020-09-19,31,7,0,0,0,0,52,7,25,33,26,16,101,59,52,110,28,72,31,30,116,39,19,3,857
TK,2020-09-19,13,16,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,15,25,84,0,24,5,204
zithers,2020-09-19,75,17,0,0,0,0,0,0,0,0,0,1,2,25,73,59,28,0,1,103,21,5,0,0,410
soup,2020-09-19,2,4,0,0,0,0,0,0,0,0,0,3,0,0,15,11,50,16,0,0,0,0,1,0,102
Tatsu,2020-09-19,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,6,0,1,1,5,1,1,0,21
Barinade88,2020-09-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hosea,2020-09-19,0,0,0,0,0,2,0,0,6,9,1,1,7,8,9,6,3,16,2,1,4,7,0,0,82
DEKMS,2020-09-19,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ari5,2020-09-19,0,0,0,0,0,0,1,0,1,2,0,0,3,0,1,0,0,1,0,0,0,1,0,0,10
Uglysteve,2020-09-19,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,56,13,0,99
breezyexcursion,2020-09-19,0,0,0,0,0,0,0,0,4,2,5,25,44,4,29,1,3,13,4,1,39,40,3,9,226
renavlt,2020-09-19,0,0,0,0,0,0,0,0,3,0,0,4,5,11,20,18,10,3,13,9,5,6,5,1,113
teep,2020-09-19,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Paul,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,10,4,12,13,20,17,5,4,0,11,1,0,0,97
bokchoiii,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,28,74,4,0,4,11,17,87,278,69,0,0,572
crackprosh,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,6
Drewnami,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
MrMallard,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TheSwaggersaurus,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,2,0,0,29
daffadilio,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,42,8,0,148
TOTAL,2020-09-19,271,95,24,24,1,8,142,30,42,61,50,71,251,280,388,442,353,298,116,610,820,386,109,25,4897
