User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Hiten,2020-06-16,9,0,0,0,0,0,0,0,0,1,17,38,12,50,21,1,1,4,6,69,3,12,0,48,292
Hosea,2020-06-16,6,0,0,0,0,0,0,0,0,14,11,23,21,18,1,5,28,10,9,32,6,49,0,0,233
bokchoiii,2020-06-16,20,7,3,0,0,0,0,0,0,0,41,96,306,140,2,0,79,308,103,0,1,68,3,152,1329
Armando,2020-06-16,7,1,7,1,7,2,0,0,0,0,0,0,24,0,0,4,22,39,32,25,1,5,0,5,182
crackprosh,2020-06-16,1,0,5,0,0,0,0,0,0,0,0,24,45,18,19,5,9,58,36,1,14,59,4,24,322
Tatsu,2020-06-16,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,6
TheSwaggersaurus,2020-06-16,2,2,4,1,0,0,0,0,0,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,33
Vulgorn,2020-06-16,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,3,7,2,0,5,5,0,0,0,30
Heyzeus,2020-06-16,0,0,2,0,0,0,0,0,0,0,0,7,26,7,6,3,2,2,8,20,1,11,1,5,101
DEKMS,2020-06-16,0,0,1,0,24,0,0,0,0,23,14,4,82,44,8,10,5,30,0,0,0,0,0,0,245
MrMallard,2020-06-16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,41
zithers,2020-06-16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zeni,2020-06-16,0,0,0,0,0,0,0,0,3,3,0,5,12,0,0,0,12,74,1,0,0,0,0,67,177
cdorner,2020-06-16,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,9,8,6,17,0,0,46
renavlt,2020-06-16,0,0,0,0,0,0,0,0,0,3,10,9,11,15,1,0,0,0,0,0,1,9,0,8,67
Sicachu,2020-06-16,0,0,0,0,0,0,0,0,0,13,20,58,86,46,4,10,46,100,78,38,9,100,0,0,608
wlof aubro,2020-06-16,0,0,0,0,0,0,0,0,0,16,26,22,7,4,4,0,46,21,39,19,2,53,2,0,261
breezyexcursion,2020-06-16,0,0,0,0,0,0,0,0,0,5,10,5,25,7,1,10,2,38,19,5,12,25,1,4,169
ari5,2020-06-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,4
Lee🐧,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,24,2,10,7,1,12,0,1,78
Barinade88,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,31,48,31,0,0,24,49,25,33,2,17,0,25,285
Paul,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,9
teep,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,0,0,11
NigerianKnightmare,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,13,1,0,0,32
Uglysteve,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,29,0,3,0,0,0,0,82
soup,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,15,19
SwordMaster13X,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
pereza,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40
TOTAL,2020-06-16,46,13,23,2,45,2,0,0,6,84,151,332,714,402,89,53,380,769,379,265,78,467,11,394,4705
