User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Heyzeus,2020-06-13,4,3,0,0,0,0,0,0,0,0,0,15,10,1,10,0,4,4,0,8,13,9,11,17,109
Hiten,2020-06-13,4,0,0,0,0,0,0,0,8,38,15,39,51,11,10,35,54,86,2,0,28,35,2,3,421
wlof aubro,2020-06-13,2,0,0,0,0,0,0,0,6,2,57,55,44,9,0,0,2,14,8,1,67,51,4,32,354
Armando,2020-06-13,115,7,0,0,0,0,0,0,0,7,0,0,0,1,0,10,4,0,4,2,54,42,124,57,427
Hosea,2020-06-13,32,0,0,0,0,0,0,0,18,17,16,17,19,5,9,14,21,2,1,6,11,4,7,9,208
breezyexcursion,2020-06-13,62,24,0,0,0,0,0,0,0,2,19,37,5,6,6,4,24,13,3,0,31,3,6,37,282
Sicachu,2020-06-13,69,19,0,0,0,0,0,0,0,18,38,46,15,8,34,32,6,21,6,0,53,55,24,74,518
Lee🐧,2020-06-13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,2,0,0,5,1,0,13,34
TheSwaggersaurus,2020-06-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5
NigerianKnightmare,2020-06-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vulgorn,2020-06-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,8,56,3,93
Paul,2020-06-13,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,14
bokchoiii,2020-06-13,0,0,22,0,0,0,0,0,0,0,51,119,10,16,0,0,0,35,0,0,0,0,0,147,400
Barinade88,2020-06-13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
zithers,2020-06-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tatsu,2020-06-13,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,8
ari5,2020-06-13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
DEKMS,2020-06-13,0,0,0,0,0,0,0,0,0,27,55,38,13,19,2,0,0,0,0,0,0,0,0,1,155
cdorner,2020-06-13,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,10,5,3,2,2,0,20,0,53
renavlt,2020-06-13,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,1,11,15,0,0,5,16,4,11,71
teep,2020-06-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3
crackprosh,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,19,31,8,24,0,0,0,0,0,0,1,1,84
MrMallard,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,0,0,57,11,52,10,178
soup,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,0,0,0,43
Zeni,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Uglysteve,2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,22
TOTAL,2020-06-13,291,59,42,0,0,0,0,0,34,112,266,368,191,154,89,123,169,230,28,23,344,249,311,415,3498
