User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
breezyexcursion,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,52,53,10,42,6,0,6,226
ari5,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,5,1,3,1,23
Sicachu,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,2,21,31,14,0,0,163
renavlt,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,9,8,7,0,0,52
Hosea,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,40,47,4,10,6,2,158
bokchoiii,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,18,232,153,12,32,30,17,642
Barinade88,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,62,29,77,26,0,0,0,229
Uglysteve,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,76,0,3,0,0,1,7,170
Hiten,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,32,49,42,29,5,6,173
Drewnami,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
Heyzeus,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,17,17,14,5,0,1,72
badname,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,128,36,15,19,8,1,11,354
GitHub,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
crackprosh,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52,31,0,12,0,0,7,131
Armando,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,62,34,8,32,17,1,0,199
soup,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,3,16,0,0,1,3,53
Vulgorn,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,5,46,6,2,1,0,88
Tatsu,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,2,0,1,17
Paul,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21
TK,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,9
zithers,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,14,39
cdorner,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,1,0,29
TheSwaggersaurus,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TOTAL,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,611,524,516,269,133,51,79,2852
