User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,2020-07-01,4,0,0,0,0,0,0,3,5,0,11,2,9,61,13,40,39,24,53,59,10,5,37,102,477
crackprosh,2020-07-01,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,11,7,9,11,0,12,15,1,78
DEKMS,2020-07-01,4,0,0,0,0,2,0,8,2,0,1,0,25,5,1,0,0,0,0,0,0,0,3,0,51
Fat Mac,2020-07-01,4,0,0,0,0,0,0,0,4,0,1,0,0,2,1,11,0,0,0,0,0,0,0,0,23
zithers,2020-07-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,110,26,0,52,40,257
breezyexcursion,2020-07-01,11,0,0,0,0,0,0,0,8,1,25,11,1,0,9,9,11,10,0,59,94,1,46,11,307
MrMallard,2020-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bokchoiii,2020-07-01,3,4,0,7,0,0,0,0,0,0,0,20,237,274,0,184,11,32,23,15,0,21,38,300,1169
TK,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,37,28,258,0,1,0,0,0,2,96,0,63,4,490
Barinade88,2020-07-01,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,31,3,0,0,0,0,0,0,50
Armando,2020-07-01,0,0,0,6,0,0,0,0,0,0,0,1,0,53,18,52,24,32,9,19,47,33,57,70,421
TheSwaggersaurus,2020-07-01,0,0,0,4,1,0,0,0,0,0,0,0,19,19,0,51,0,0,0,0,2,6,9,3,114
cdorner,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,3,7,4,0,14,0,33
Vulgorn,2020-07-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,15
Uglysteve,2020-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,36
Hosea,2020-07-01,0,0,0,0,0,0,0,9,9,0,14,8,6,8,20,21,17,4,13,48,22,0,0,0,199
wlof aubro,2020-07-01,0,0,0,0,0,0,0,8,7,6,5,3,13,65,28,40,14,16,8,114,3,19,20,0,369
Hiten,2020-07-01,0,0,0,0,0,0,0,0,0,2,1,27,6,41,3,107,72,0,8,51,72,0,5,30,425
ari5,2020-07-01,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,1,1,3,0,0,0,12
Tatsu,2020-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,3,0,1,1,11
renavlt,2020-07-01,0,0,0,0,0,0,0,0,0,0,6,2,4,24,2,54,51,5,1,0,0,0,0,2,151
Heyzeus,2020-07-01,0,0,0,0,0,0,0,0,0,0,2,16,0,6,11,20,11,8,5,8,18,4,10,1,120
MegaTech,2020-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NigerianKnightmare,2020-07-01,0,0,0,0,0,0,0,0,0,0,6,0,0,15,12,0,4,5,0,2,0,6,0,0,50
Paul,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,1,3,31,1,3,0,0,0,0,0,0,0,0,39
Lee🐧,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,0,4,1,2,10,19,7,1,13,74
soup,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,4,0,0,2,0,21,63
pereza,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
daffadilio,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,1,0,50
lapiz,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25
TOTAL,2020-07-01,34,7,2,17,1,6,0,32,35,11,90,129,369,870,123,620,337,181,140,517,467,145,380,602,5115
