User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
bokchoiii,2020-04-24,62,9,0,0,0,0,0,0,0,0,83,204,40,13,10,1,4,0,5,0,2,0,0,0,433
crackprosh,2020-04-24,10,0,2,0,0,0,0,0,0,0,0,19,45,40,18,0,20,10,5,10,10,5,0,0,194
Sicachu,2020-04-24,28,2,0,0,0,0,0,0,0,1,1,0,0,2,12,56,19,0,6,15,13,0,0,0,155
Lee🐧,2020-04-24,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,1,4,0,2,0,0,20
cdorner,2020-04-24,3,0,0,0,0,0,0,0,2,11,1,20,12,5,4,3,0,1,2,2,7,0,0,0,73
Armando,2020-04-24,5,4,8,3,0,0,0,0,0,0,0,0,2,6,6,14,21,25,11,13,14,5,0,0,137
DEKMS,2020-04-24,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
ChrasSC,2020-04-24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Heyzeus,2020-04-24,0,0,1,0,0,0,0,0,0,0,4,10,9,5,2,4,1,4,1,1,1,1,0,0,44
TK,2020-04-24,0,0,5,0,0,0,0,0,0,0,0,11,0,8,0,24,0,31,8,3,35,0,0,0,125
TheSwaggersaurus,2020-04-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chucky2sRevenge,2020-04-24,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,12,2,0,15,20,0,1,0,0,54
Zeni,2020-04-24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6
zithers,2020-04-24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hosea,2020-04-24,0,0,0,0,0,0,0,4,0,2,8,45,11,32,24,1,23,7,16,7,5,2,0,0,187
wlof aubro,2020-04-24,0,0,0,0,0,0,0,2,1,16,2,39,12,10,7,17,3,19,1,8,6,0,0,0,143
Hiten,2020-04-24,0,0,0,0,0,0,0,0,3,17,33,23,17,15,19,48,29,11,2,0,24,4,0,0,245
teep,2020-04-24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Barinade88,2020-04-24,0,0,0,0,0,0,0,0,2,0,38,71,27,45,17,15,1,0,0,0,0,0,0,0,216
breezyexcursion,2020-04-24,0,0,0,0,0,0,0,0,0,8,7,0,0,20,5,26,0,30,1,3,29,6,0,0,135
renavlt,2020-04-24,0,0,0,0,0,0,0,0,0,1,5,10,3,9,1,10,14,0,0,0,2,0,0,0,55
Fat Mac,2020-04-24,0,0,0,0,0,0,0,0,0,0,1,5,3,8,0,0,0,0,0,0,0,0,0,0,17
soup,2020-04-24,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,26,2,0,2,1,0,0,0,0,45
Paul,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,16
NigerianKnightmare,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,3,0,1,2,0,0,0,0,19
MegaTech,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
Tatsu,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,16
ari5,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9
SwordMaster13X,2020-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,5
TOTAL,2020-04-24,110,22,25,6,0,0,0,6,10,57,184,458,196,240,138,269,157,151,81,91,148,26,0,0,2375
