User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Hosea,2020-08-05,15,0,0,0,0,0,0,2,0,0,9,29,23,39,14,17,2,15,25,1,4,7,7,0,209
Barinade88,2020-08-05,27,0,0,0,0,0,0,0,0,0,5,39,8,7,2,10,12,10,21,0,0,0,0,1,142
Hiten,2020-08-05,14,1,0,0,0,0,0,0,0,17,60,30,62,33,15,24,34,0,171,9,40,10,65,46,631
badname,2020-08-05,26,4,0,0,0,0,0,0,1,23,5,15,12,4,13,31,7,34,14,3,13,7,78,6,296
TK,2020-08-05,63,14,0,0,0,0,0,0,0,0,0,47,43,3,0,0,1,20,0,23,75,0,60,41,390
Paul,2020-08-05,4,0,0,0,0,0,0,0,0,4,0,5,3,0,1,0,0,0,0,0,4,0,8,2,31
DEKMS,2020-08-05,16,4,0,0,51,2,6,0,4,0,6,0,0,0,0,0,0,0,0,16,4,1,0,0,110
soup,2020-08-05,4,0,0,1,31,21,59,5,4,5,0,0,0,0,0,0,15,1,50,3,15,14,0,0,228
Armando,2020-08-05,7,2,0,0,19,6,0,0,0,0,10,55,29,13,6,0,0,0,9,27,27,12,45,2,269
crackprosh,2020-08-05,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,1,3,2,2,7,61,0,95
teep,2020-08-05,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9
Vulgorn,2020-08-05,4,10,1,0,0,0,0,0,0,0,0,0,0,0,14,1,5,0,23,8,2,0,0,1,69
Heyzeus,2020-08-05,0,1,0,0,0,0,0,0,0,1,0,9,10,29,7,17,5,10,21,21,3,3,13,8,158
zithers,2020-08-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,37,2,0,12,67
MrMallard,2020-08-05,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,29
TheSwaggersaurus,2020-08-05,0,0,0,1,67,4,0,0,0,0,0,0,0,3,31,1,2,0,0,0,4,3,0,5,121
Tatsu,2020-08-05,0,0,0,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,0,1,0,0,0,0,10
Sicachu,2020-08-05,0,0,0,0,0,13,38,2,0,1,51,61,28,25,27,8,3,14,35,7,46,37,109,26,531
renavlt,2020-08-05,0,0,0,0,0,0,10,0,1,2,16,20,16,15,10,16,17,12,33,12,5,10,16,0,211
bokchoiii,2020-08-05,0,0,0,0,0,0,0,0,2,0,176,127,125,21,136,83,104,78,94,73,106,5,56,0,1186
breezyexcursion,2020-08-05,0,0,0,0,0,0,0,0,2,3,43,36,0,0,45,7,1,11,26,0,16,19,86,51,346
ari5,2020-08-05,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,1,0,0,2,0,10
Uglysteve,2020-08-05,0,0,0,0,0,0,0,0,0,2,60,46,0,3,35,0,29,18,9,4,0,0,0,0,206
Drewnami,2020-08-05,0,0,0,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,40
ChrasSC,2020-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
Neoconkers,2020-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
cdorner,2020-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,31,0,55
TOTAL,2020-08-05,188,37,1,4,170,46,113,10,14,60,447,521,388,221,372,223,265,224,534,227,409,142,637,201,5454
