User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Vulgorn,2020-09-29,0,0,1,0,0,0,0,0,0,0,0,0,12,0,4,53,38,0,0,0,9,0,3,1,121
TheSwaggersaurus,2020-09-29,0,0,0,0,0,0,0,4,0,0,0,0,0,5,18,0,4,4,0,0,4,0,1,0,40
Paul,2020-09-29,0,0,0,0,0,0,0,0,1,0,0,0,20,0,4,11,18,0,0,0,2,0,0,0,56
Hosea,2020-09-29,0,0,0,0,0,0,0,0,6,2,8,10,16,1,8,5,3,22,2,3,3,10,13,0,112
badname,2020-09-29,0,0,0,0,0,0,0,0,6,9,42,38,14,19,21,3,64,100,45,93,77,29,60,7,627
breezyexcursion,2020-09-29,0,0,0,0,0,0,0,0,0,2,61,29,1,3,1,6,32,41,14,0,8,0,9,10,217
TK,2020-09-29,0,0,0,0,0,0,0,0,0,1,99,39,0,0,7,46,0,0,0,0,0,0,0,0,192
Heyzeus,2020-09-29,0,0,0,0,0,0,0,0,0,9,34,25,10,7,17,7,4,4,3,3,3,3,13,2,144
Hiten,2020-09-29,0,0,0,0,0,0,0,0,0,8,34,38,8,20,8,9,11,19,16,18,40,17,58,26,330
cdorner,2020-09-29,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,3,2,0,9,6,1,5,0,32
Uglysteve,2020-09-29,0,0,0,0,0,0,0,0,0,8,66,45,51,48,15,5,96,0,0,2,0,4,27,3,370
bokchoiii,2020-09-29,0,0,0,0,0,0,0,0,0,8,117,46,53,116,15,119,107,8,0,8,0,0,0,0,597
ari5,2020-09-29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,7
Tatsu,2020-09-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,5,12
Sicachu,2020-09-29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,4,23,25,1,58
renavlt,2020-09-29,0,0,0,0,0,0,0,0,0,0,1,2,6,0,2,0,4,14,3,5,13,26,15,5,96
crackprosh,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,14,47,31,2,14,24,31,12,3,9,20,10,0,217
teep,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7
Armando,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,15,11,1,4,35,27,7,29,14,20,38,22,223
cmc,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,20,0,0,0,4,0,121
soup,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,1,0,11
zithers,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0,23
Barinade88,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,77,14,126
peace,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DEKMS,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTAL,2020-09-29,0,0,1,0,0,0,0,4,13,48,467,296,253,261,123,284,444,380,126,194,193,191,363,100,3741
