User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
crackprosh,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,17,45,28,28,4,7,1,0,2,2,0,0,0,134
bokchoiii,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,66,98,183,47,124,157,53,67,0,57,26,0,0,878
Hiten,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,53,48,16,8,33,16,110,36,4,4,4,13,4,349
badname,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,30,60,16,32,9,66,48,12,5,51,43,10,0,382
renavlt,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,3,21,6,1,1,25,10,3,1,10,13,0,0,94
MrMallard,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,26,45,0,0,0,0,0,0,15,2,2,3,0,93
Vulgorn,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8,62,48,40,3,14,2,0,0,186
breezyexcursion,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,11,3,26,37,56,57,13,42,8,0,33,40,0,326
DEKMS,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,9
Sicachu,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,52,66,64,20,10,70,39,32,6,77,55,24,4,519
Hosea,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,3,8,9,5,6,20,17,3,0,7,3,0,0,81
Barinade88,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,20,40,6,0,0,0,0,0,0,0,0,0,66
cdorner,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,20,9,3,6,0,0,49
Tatsu,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,2,0,0,1,0,0,0,20
Heyzeus,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,1,0,0,4,2,12,0,33
Armando,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,21,44,27,56,19,1,6,50,41,25,10,300
ari5,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,6
ChrasSC,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,44,6,0,0,0,0,0,0,64
TheSwaggersaurus,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,3,2,0,40
teep,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
Paul,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,4,0,0,0,25
Neoconkers,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,8
soup,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,1,5,17,22,2,76
Oreos,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Uglysteve,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,0,32
zithers,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,4,0,32
TOTAL,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,269,429,429,254,336,588,381,289,60,335,252,170,20,3812
