User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,2020-09-07,10,5,0,0,0,0,0,0,0,0,0,18,5,32,57,31,16,39,18,28,20,39,25,12,355
crackprosh,2020-09-07,17,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
Heyzeus,2020-09-07,1,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,2,2,3,0,3,0,22
badname,2020-09-07,4,4,5,0,0,0,0,0,1,1,45,60,5,0,107,52,26,25,37,17,16,97,15,8,525
zithers,2020-09-07,1,11,23,0,0,0,0,0,0,0,0,0,0,6,65,21,46,1,5,0,0,12,0,0,191
Hiten,2020-09-07,4,0,0,0,0,0,0,0,0,0,10,14,17,2,33,12,12,49,47,22,23,34,4,5,288
TK,2020-09-07,2,0,0,0,0,0,0,0,0,0,2,36,10,2,1,0,0,0,0,0,0,0,0,0,53
soup,2020-09-07,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,11,32,25,7,0,1,3,0,90
Paul,2020-09-07,0,17,12,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,18,0,0,18,10,88
Barinade88,2020-09-07,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Vulgorn,2020-09-07,0,4,12,0,0,0,0,0,0,0,0,0,8,21,15,30,51,30,72,12,8,101,77,22,463
Hosea,2020-09-07,0,0,0,7,0,0,0,0,1,0,5,6,5,5,38,10,7,1,4,4,8,24,13,2,140
bokchoiii,2020-09-07,0,0,0,0,0,0,0,0,4,3,14,40,7,69,19,41,25,41,42,6,0,114,108,3,536
breezyexcursion,2020-09-07,0,0,0,0,0,0,0,0,1,0,29,41,2,1,0,16,3,1,13,0,19,14,29,0,169
cdorner,2020-09-07,0,0,0,0,0,0,0,0,0,1,1,14,4,5,6,6,7,4,11,1,0,5,0,0,65
DEKMS,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,36,0,25,11,8,1,0,0,0,0,0,0,0,81
renavlt,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,1,6,2,7,4,1,10,0,0,2,6,1,1,41
Tatsu,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,15,1,37,1,1,0,0,58
teep,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
Neoconkers,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,1,0,0,9
ari5,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,1,0,0,9
Armando,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,6,4,9,13,45,16,11,134
ChrasSC,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
Uglysteve,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,3,30,0,54
TheSwaggersaurus,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
TOTAL,2020-09-07,39,51,60,17,0,1,0,0,8,6,106,277,69,174,370,248,239,258,287,181,113,498,347,74,3423
