User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Armando,2020-07-17,6,33,66,111,121,50,0,0,0,0,0,0,0,0,46,31,38,10,4,5,36,27,5,25,614
Hiten,2020-07-17,12,0,0,0,0,0,0,0,0,58,73,13,63,51,65,34,39,16,1,9,110,53,2,15,614
breezyexcursion,2020-07-17,3,0,0,0,0,0,0,0,1,60,20,18,22,8,55,26,14,0,4,25,28,50,0,8,342
wlof aubro,2020-07-17,2,0,0,0,0,0,0,0,0,11,58,65,32,24,27,16,13,0,2,28,24,16,6,6,330
Barinade88,2020-07-17,1,4,29,89,75,18,6,0,0,0,0,0,100,84,75,17,3,0,0,0,0,0,0,0,501
Paul,2020-07-17,1,33,5,0,0,0,0,0,0,0,0,0,0,0,9,14,3,0,35,0,6,19,19,1,145
Vulgorn,2020-07-17,1,17,153,231,195,33,0,0,1,50,49,40,41,46,5,45,94,11,4,28,3,31,10,4,1092
TK,2020-07-17,1,7,1,0,0,0,0,0,0,0,73,7,2,103,0,0,0,0,0,86,26,2,0,6,314
zithers,2020-07-17,0,70,188,204,158,0,0,0,0,0,0,0,0,0,9,68,54,0,88,7,44,63,65,6,1024
Heyzeus,2020-07-17,0,10,27,57,2,0,0,0,0,0,0,3,35,12,10,19,16,0,1,6,25,4,8,3,238
Fat Mac,2020-07-17,0,2,0,0,0,0,0,0,0,0,0,1,29,5,5,0,0,0,5,1,0,0,2,1,51
soup,2020-07-17,0,9,22,66,33,16,0,0,0,15,83,31,0,16,0,2,0,0,0,0,0,2,0,8,303
Lee🐧,2020-07-17,0,39,50,57,1,0,0,0,0,0,0,0,2,0,0,8,5,0,0,1,0,0,0,0,163
NigerianKnightmare,2020-07-17,0,1,20,0,0,0,0,0,0,0,37,55,104,2,15,16,71,0,0,0,11,59,2,3,396
TheSwaggersaurus,2020-07-17,0,2,15,10,0,0,0,0,0,0,0,1,0,2,5,0,4,0,0,0,0,7,0,0,46
bokchoiii,2020-07-17,0,0,224,26,0,0,0,0,0,92,199,187,277,29,0,12,174,29,0,0,49,135,0,0,1433
Tatsu,2020-07-17,0,0,4,0,1,0,0,0,0,0,1,6,7,0,31,0,0,0,0,0,0,3,0,0,53
Hosea,2020-07-17,0,0,8,3,0,0,0,0,0,7,8,51,30,29,26,5,14,2,1,0,0,0,0,4,188
MrMallard,2020-07-17,0,0,0,1,0,10,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,69,31,0,132
ari5,2020-07-17,0,0,0,0,1,0,0,0,0,0,0,5,6,0,3,4,0,0,3,0,0,4,0,0,26
DEKMS,2020-07-17,0,0,0,0,21,9,0,0,0,5,4,6,7,5,24,0,0,0,0,0,0,0,0,1,82
teep,2020-07-17,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36
Sicachu,2020-07-17,0,0,0,0,0,0,9,0,0,20,16,30,20,66,39,57,42,27,9,0,18,65,10,10,438
cdorner,2020-07-17,0,0,0,0,0,0,0,0,1,21,0,2,4,1,0,0,0,0,1,0,6,12,0,0,48
renavlt,2020-07-17,0,0,0,0,0,0,0,0,0,23,36,13,18,21,18,17,6,0,0,0,0,10,0,10,172
Uglysteve,2020-07-17,0,0,0,0,0,0,0,0,0,0,11,79,86,68,7,43,23,9,19,0,0,0,0,0,345
crackprosh,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,7,62,52,50,1,2,0,2,0,15,0,0,0,191
Drewnami,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,16
Neoconkers,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
TOTAL,2020-07-17,27,227,812,855,608,167,18,0,3,377,674,620,947,624,528,439,623,104,179,208,401,631,160,113,9345
