User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Barinade88,2020-05-27,11,0,3,3,0,0,0,1,3,0,23,76,51,20,8,17,45,8,10,8,0,0,0,0,287
Hiten,2020-05-27,4,0,0,0,0,0,0,0,1,18,27,75,28,63,20,17,23,0,22,13,5,7,2,35,360
Armando,2020-05-27,8,5,19,16,5,0,0,0,0,0,0,0,0,0,0,3,27,6,20,6,10,26,34,7,192
Sicachu,2020-05-27,2,5,0,2,0,0,0,0,0,1,2,18,14,89,49,31,0,30,38,4,0,18,21,47,371
soup,2020-05-27,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17
Tatsu,2020-05-27,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,1,8
crackprosh,2020-05-27,1,0,2,0,0,0,0,0,0,0,0,11,26,10,0,8,11,1,2,8,0,0,2,4,86
bokchoiii,2020-05-27,4,0,0,0,0,0,0,0,0,66,20,0,0,33,19,5,58,4,5,1,0,6,0,61,282
Heyzeus,2020-05-27,1,5,13,6,0,0,0,0,0,0,0,8,9,12,3,6,0,7,6,2,0,6,2,2,88
breezyexcursion,2020-05-27,0,1,0,0,0,0,0,0,0,51,71,52,66,115,46,0,0,19,0,38,6,35,12,1,513
DEKMS,2020-05-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,14
Hosea,2020-05-27,0,2,0,0,0,0,0,0,5,21,19,14,16,17,4,24,22,20,4,15,5,19,11,9,227
Zeni,2020-05-27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,2,0,0,0,18
cdorner,2020-05-27,0,0,0,0,0,0,0,0,0,19,2,19,0,0,3,5,1,9,8,8,6,0,7,1,88
ari5,2020-05-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
renavlt,2020-05-27,0,0,0,0,0,0,0,0,0,0,14,13,14,13,21,10,14,4,2,6,0,3,2,7,123
TheSwaggersaurus,2020-05-27,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
wlof aubro,2020-05-27,0,0,0,0,0,0,0,0,0,0,18,54,13,5,37,20,23,23,26,8,2,32,18,0,279
TK,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,10,0,18,14,9,0,39,0,0,5,20,0,2,117
Lee🐧,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,3,4,8,2,21,4,4,6,3,2,7,0,2,66
teep,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6
NigerianKnightmare,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,0,22,60,0,2,6,54,3,0,0,0,17,5,169
Moisst Toulette,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MegaTech,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
Drewnami,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,19
TOTAL,2020-05-27,37,19,39,27,6,0,0,1,9,178,204,358,266,464,238,180,248,230,158,139,43,179,129,195,3347
