User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
crackprosh,2020-05-28,6,0,0,0,0,0,0,0,0,0,0,19,14,20,51,24,1,9,7,2,0,7,0,0,160
Sicachu,2020-05-28,4,0,0,0,0,0,4,0,7,3,23,8,63,78,29,42,7,5,17,35,31,27,22,21,426
bokchoiii,2020-05-28,7,1,0,0,0,0,0,0,0,0,0,35,201,86,21,32,0,0,0,50,0,0,0,0,433
DEKMS,2020-05-28,1,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11
Hiten,2020-05-28,1,0,0,0,0,0,0,0,0,4,15,23,30,4,78,63,6,39,167,18,8,2,3,9,470
Armando,2020-05-28,21,6,17,0,0,0,0,0,0,0,0,0,0,0,0,25,3,16,11,28,9,9,45,35,225
Barinade88,2020-05-28,4,0,0,0,0,0,3,1,4,0,0,0,37,30,43,25,0,0,5,0,0,9,2,0,163
TheSwaggersaurus,2020-05-28,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zeni,2020-05-28,0,4,0,0,0,0,0,0,0,0,0,0,18,0,2,38,0,1,2,1,6,0,0,0,72
Heyzeus,2020-05-28,0,0,6,0,0,0,0,0,0,0,11,3,16,14,14,28,3,12,5,9,0,2,4,2,129
Lee🐧,2020-05-28,0,0,1,0,0,0,0,0,0,0,0,5,28,4,4,8,2,1,5,6,0,2,5,2,73
Hosea,2020-05-28,0,0,0,0,0,1,2,4,5,6,16,18,56,4,30,23,14,14,0,7,2,1,5,6,214
wlof aubro,2020-05-28,0,0,0,0,0,0,0,0,4,2,2,17,16,10,15,29,17,6,15,19,29,8,23,5,217
ari5,2020-05-28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,0,0,9,0,0,0,0,0,18
NigerianKnightmare,2020-05-28,0,0,0,0,0,0,0,0,2,0,2,0,0,0,9,0,5,0,0,36,13,17,0,3,87
breezyexcursion,2020-05-28,0,0,0,0,0,0,0,0,0,3,5,21,4,10,2,13,5,1,14,31,10,2,12,4,137
cdorner,2020-05-28,0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,6,9,13,1,1,4,12,12,0,69
renavlt,2020-05-28,0,0,0,0,0,0,0,0,0,0,12,3,22,9,21,31,3,17,85,7,4,1,5,0,220
lapiz,2020-05-28,0,0,0,0,0,0,0,0,0,0,102,65,0,0,0,0,0,0,0,0,0,0,0,0,167
lovedeluxe,2020-05-28,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14
TK,2020-05-28,0,0,0,0,0,0,0,0,0,0,0,13,0,12,4,1,0,0,0,3,0,0,0,0,33
zithers,2020-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,47
Tatsu,2020-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,10,0,1,0,0,0,19
soup,2020-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,0,0,0,0,0,72
Uglysteve,2020-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,29
TOTAL,2020-05-28,44,12,33,0,0,1,9,5,23,19,211,230,508,283,326,401,75,146,413,253,117,106,206,87,3508
