User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Paul,2020-07-07,30,0,0,0,0,0,0,0,0,10,76,45,3,1,10,36,0,4,0,0,0,35,2,23,275
Hosea,2020-07-07,10,4,0,0,0,0,0,0,4,0,2,23,31,24,6,13,6,5,6,3,3,1,0,0,141
Armando,2020-07-07,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,17,4,7,4,17,71
NigerianKnightmare,2020-07-07,2,1,0,0,0,0,0,0,0,0,8,62,2,60,34,1,0,0,32,20,0,0,0,0,222
Fat Mac,2020-07-07,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,31
Vulgorn,2020-07-07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,17,12,0,0,10,6,76
breezyexcursion,2020-07-07,1,1,0,0,0,0,0,0,2,24,30,0,0,25,19,0,3,4,0,11,64,50,22,1,257
crackprosh,2020-07-07,1,4,3,0,0,0,0,0,0,0,0,20,16,28,28,23,1,2,19,19,45,9,3,6,227
renavlt,2020-07-07,1,8,0,0,0,0,0,0,0,2,4,11,5,14,7,10,0,0,0,0,0,0,18,18,98
DEKMS,2020-07-07,0,9,0,0,0,0,0,0,0,0,1,3,0,4,5,12,0,0,0,0,0,0,0,0,34
bokchoiii,2020-07-07,0,18,0,0,0,0,0,0,0,0,239,22,161,62,0,3,8,1,0,0,51,107,3,1,676
TheSwaggersaurus,2020-07-07,0,19,1,0,0,0,0,0,0,0,18,0,15,11,0,0,0,0,0,0,0,0,0,0,64
Heyzeus,2020-07-07,0,6,1,0,0,0,0,0,0,0,6,11,11,13,6,21,8,0,0,17,1,4,0,5,110
TK,2020-07-07,0,0,17,0,0,0,0,0,0,0,0,0,41,5,8,35,0,60,1,99,0,15,0,39,320
Lee🐧,2020-07-07,0,0,2,0,0,0,0,0,0,0,0,0,7,9,8,8,0,0,9,25,23,15,4,10,120
Uglysteve,2020-07-07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8
cdorner,2020-07-07,0,0,0,0,0,0,0,1,0,7,36,31,15,5,3,10,0,1,10,7,1,12,1,1,141
Sicachu,2020-07-07,0,0,0,0,0,0,0,0,9,3,43,26,0,72,31,30,0,1,3,2,22,1,19,1,263
wlof aubro,2020-07-07,0,0,0,0,0,0,0,0,5,0,63,2,0,40,17,8,2,14,2,33,14,3,0,0,203
Hiten,2020-07-07,0,0,0,0,0,0,0,0,0,5,0,8,10,21,13,24,23,7,3,26,94,8,7,30,279
zithers,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,29,53
Barinade88,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,35,82,51,24,16,0,0,3,90,21,18,0,42,382
ari5,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
Tatsu,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
teep,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,14
Drewnami,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Smallnutz,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,1,1,0,0,0,0,0,0,0,32
Neoconkers,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
soup,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MrMallard,2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
TOTAL,2020-07-07,67,70,24,0,0,0,0,2,20,51,526,302,404,475,253,262,58,106,105,397,345,308,93,245,4113
