User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Chucky2sRevenge,2020-04-28,3,1,0,0,0,0,0,0,0,0,0,0,7,6,3,1,1,2,0,0,0,0,1,0,25
Hosea,2020-04-28,6,0,0,0,0,0,0,0,4,21,52,26,16,29,17,1,0,2,2,12,21,6,11,0,226
Armando,2020-04-28,6,1,14,10,7,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,4,0,15,12,90
Lee🐧,2020-04-28,1,0,0,0,0,0,0,0,4,3,5,3,4,1,4,0,1,0,0,0,0,0,4,0,30
bokchoiii,2020-04-28,2,0,0,14,4,0,2,10,146,28,130,1,0,0,0,0,0,0,1,5,0,0,59,17,419
Tatsu,2020-04-28,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
breezyexcursion,2020-04-28,1,0,0,0,0,0,0,0,1,4,6,12,0,8,16,0,1,19,6,12,7,51,7,0,151
TK,2020-04-28,0,13,0,0,0,0,0,0,0,0,0,5,35,1,8,2,5,11,0,0,0,0,0,0,80
crackprosh,2020-04-28,0,5,0,0,0,0,0,0,0,0,0,3,19,32,30,12,5,12,9,6,8,13,41,28,223
Heyzeus,2020-04-28,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,0,1,0,0,0,20
ari5,2020-04-28,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
DEKMS,2020-04-28,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Zeni,2020-04-28,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27
Barinade88,2020-04-28,0,0,0,1,0,0,0,0,0,0,20,0,22,24,9,0,9,4,0,8,0,1,21,0,119
ChrasSC,2020-04-28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NigerianKnightmare,2020-04-28,0,0,0,0,0,0,0,3,0,5,8,0,2,0,0,0,0,0,0,1,0,0,0,0,19
Hiten,2020-04-28,0,0,0,0,0,0,0,1,46,7,54,13,13,26,48,25,4,2,0,8,9,34,4,3,297
wlof aubro,2020-04-28,0,0,0,0,0,0,0,6,134,24,46,10,8,33,6,15,0,8,10,9,16,42,3,0,370
Sicachu,2020-04-28,0,0,0,0,0,0,0,2,21,1,35,0,0,9,8,4,3,0,5,0,4,22,0,14,128
renavlt,2020-04-28,0,0,0,0,0,0,0,0,0,3,17,3,5,7,8,3,3,0,0,2,0,7,10,2,70
cdorner,2020-04-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,3,0,9
Fat Mac,2020-04-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TheSwaggersaurus,2020-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3
soup,2020-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3
vflytrapp,2020-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
Vulgorn,2020-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TOTAL,2020-04-28,20,20,28,42,22,1,2,22,356,96,374,77,134,176,158,65,38,99,40,63,70,177,180,83,2343
