User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Sicachu,2020-06-07,15,0,0,0,0,0,0,0,0,40,2,17,0,18,0,0,40,7,4,15,1,10,0,117,286
Hiten,2020-06-07,20,1,0,0,0,0,0,0,0,2,8,3,13,20,7,4,46,13,35,8,14,42,7,102,345
renavlt,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,3,0,1,1,1,8,0,0,25
bokchoiii,2020-06-07,17,0,0,0,0,0,0,0,0,159,110,0,22,0,0,0,3,0,0,0,5,0,0,195,511
Armando,2020-06-07,8,0,0,0,0,0,0,0,0,27,79,24,9,47,14,9,1,11,0,0,0,0,0,16,245
Muzic,2020-06-07,1,0,0,0,0,0,1,0,5,4,13,0,3,6,1,0,0,17,17,2,15,13,0,0,98
Barinade88,2020-06-07,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
soup,2020-06-07,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,14
Lee🐧,2020-06-07,3,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,5,0,10,1,3,7,0,3,40
TheSwaggersaurus,2020-06-07,2,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,33
Tatsu,2020-06-07,2,0,0,0,0,0,0,0,0,0,0,5,2,4,2,0,0,0,0,0,1,0,0,0,16
ari5,2020-06-07,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,6
Heyzeus,2020-06-07,0,0,1,0,0,0,0,0,0,0,0,0,7,3,3,3,5,0,4,2,2,2,1,54,87
Hosea,2020-06-07,0,0,0,0,1,0,0,0,1,0,0,2,3,2,2,2,1,7,12,3,10,3,2,6,57
breezyexcursion,2020-06-07,0,0,0,0,0,0,0,0,6,12,13,3,12,3,4,1,3,10,24,0,10,38,0,0,139
DEKMS,2020-06-07,0,0,0,0,0,0,0,0,1,1,10,1,0,0,8,1,1,0,0,0,0,0,0,0,23
Fat Mac,2020-06-07,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Blank Gilbert,2020-06-07,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
wlof aubro,2020-06-07,0,0,0,0,0,0,0,0,0,26,5,25,3,0,3,0,31,1,2,1,12,4,9,28,150
NigerianKnightmare,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,25,0,90,129
cdorner,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,1,0,9
Vulgorn,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Uglysteve,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
Neoconkers,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Paul,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,6
zithers,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,10
crackprosh,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TK,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,25,53
MrMallard,2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TOTAL,2020-06-07,88,1,1,0,1,0,1,0,13,299,255,106,75,124,47,23,141,77,118,36,93,170,22,636,2327
