User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Uglysteve,2020-06-23,16,3,0,0,0,0,0,0,0,0,0,6,44,58,0,0,11,2,1,0,0,0,0,0,141
Zeni,2020-06-23,17,1,3,0,0,0,0,0,0,0,0,1,0,1,9,0,2,0,27,0,2,0,2,0,65
TK,2020-06-23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Hiten,2020-06-23,15,0,0,0,0,0,0,0,2,14,25,15,1,5,3,93,43,4,0,13,2,3,4,23,265
Sicachu,2020-06-23,5,0,0,0,0,0,0,0,0,6,13,33,109,8,10,37,15,3,20,13,7,45,7,55,386
breezyexcursion,2020-06-23,3,0,0,0,0,0,0,0,0,4,21,11,32,132,23,43,7,7,2,0,6,1,15,38,345
Tatsu,2020-06-23,2,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,2,12
Vulgorn,2020-06-23,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,4,2,29
Heyzeus,2020-06-23,1,0,0,0,0,0,0,0,0,0,0,2,17,5,7,12,5,0,0,2,10,25,1,2,89
Armando,2020-06-23,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,42,8,29,22,1,0,13,52,41,214
pereza,2020-06-23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11
Barinade88,2020-06-23,1,0,0,0,0,0,0,9,4,0,0,0,0,26,0,3,10,7,0,0,0,2,20,32,114
soup,2020-06-23,1,1,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,15
crackprosh,2020-06-23,0,1,0,0,0,0,0,0,0,0,0,10,9,37,38,21,4,25,2,2,5,20,4,30,208
MrMallard,2020-06-23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,65
TheSwaggersaurus,2020-06-23,0,0,3,0,0,0,0,0,0,0,13,1,0,0,0,3,5,0,0,0,0,5,0,4,34
DEKMS,2020-06-23,0,0,1,0,0,0,0,11,1,0,0,14,9,1,45,1,0,0,0,0,0,0,0,6,89
lapiz,2020-06-23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zithers,2020-06-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,102,6,56,184
cdorner,2020-06-23,0,0,0,0,0,0,0,2,2,4,3,5,7,0,0,1,0,0,0,0,2,0,0,8,34
Fat Mac,2020-06-23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
wlof aubro,2020-06-23,0,0,0,0,0,0,0,2,7,3,17,7,14,0,6,0,1,3,1,2,22,11,3,4,103
Hosea,2020-06-23,0,0,0,0,0,0,0,0,10,17,1,17,36,29,11,30,19,14,3,1,26,31,16,0,261
renavlt,2020-06-23,0,0,0,0,0,0,0,0,5,3,3,6,16,11,2,31,8,0,0,0,0,0,25,9,119
teep,2020-06-23,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,1,0,0,0,0,0,0,0,0,15
NigerianKnightmare,2020-06-23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,9
ari5,2020-06-23,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,7,1,2,0,1,2,18
Lee🐧,2020-06-23,0,0,0,0,0,0,0,0,0,0,0,2,18,12,7,3,0,3,8,2,3,34,4,19,115
bokchoiii,2020-06-23,0,0,0,0,0,0,0,0,0,0,0,66,309,271,12,2,0,0,19,0,0,0,0,33,712
Neoconkers,2020-06-23,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17
Paul,2020-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,10,0,16
TOTAL,2020-06-23,103,6,16,4,1,0,0,35,34,55,106,197,640,614,234,323,138,100,123,52,104,299,174,366,3724
