User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Armando,2020-09-06,35,12,0,0,0,0,0,0,0,0,0,0,0,0,3,27,27,35,35,17,8,3,9,0,211
soup,2020-09-06,2,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2,5,22,10,2,0,0,0,0,50
Tatsu,2020-09-06,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,6,13,6,2,2,0,0,39
Heyzeus,2020-09-06,17,1,0,0,0,0,0,0,0,1,2,2,19,9,3,1,15,5,11,1,3,9,6,0,105
Hiten,2020-09-06,49,5,0,0,0,0,0,0,0,3,6,23,53,29,18,4,27,60,1,5,19,107,26,1,436
Hosea,2020-09-06,2,1,1,0,0,0,0,0,0,1,0,0,0,9,10,10,5,13,22,11,4,15,4,1,109
badname,2020-09-06,11,7,38,0,0,0,0,0,0,5,20,5,8,16,9,7,18,106,87,28,27,92,19,3,506
crackprosh,2020-09-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
Vulgorn,2020-09-06,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,6,47,0,0,2,0,0,83
Sicachu,2020-09-06,34,16,108,4,0,0,0,0,0,0,0,1,0,12,3,38,29,67,73,32,0,2,17,5,441
Uglysteve,2020-09-06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,52,23,1,101
bokchoiii,2020-09-06,0,0,149,8,0,0,0,0,0,0,3,4,0,3,0,18,10,65,23,0,0,0,0,5,288
zithers,2020-09-06,0,0,2,5,0,0,0,0,0,0,0,0,0,1,7,12,0,0,1,4,22,71,1,0,126
breezyexcursion,2020-09-06,0,0,0,0,0,0,0,0,0,3,9,4,55,14,12,14,3,24,10,27,6,16,8,1,206
TheSwaggersaurus,2020-09-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7
Neoconkers,2020-09-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6
cdorner,2020-09-06,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,1,0,2,0,0,10,69,20,0,116
ari5,2020-09-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,2,0,4,4,2,0,0,0,27
renavlt,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,5,0,8,1,0,0,0,21
DEKMS,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Paul,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1,0,4,0,2,35
MrMallard,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
Oreos,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
ChrasSC,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TK,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
TOTAL,2020-09-06,159,45,298,20,0,1,0,0,0,23,45,44,137,96,81,166,154,416,367,150,126,445,136,24,2933
