User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
breezyexcursion,2020-08-24,3,0,0,0,0,0,0,0,0,1,1,3,7,25,15,92,2,1,25,16,44,10,22,1,268
Heyzeus,2020-08-24,2,0,0,0,0,0,0,0,0,2,0,0,17,8,3,10,0,6,6,29,11,1,0,0,95
Armando,2020-08-24,32,31,2,0,0,0,0,0,0,0,0,0,0,5,9,99,30,12,24,12,56,6,6,5,329
Vulgorn,2020-08-24,38,104,5,0,0,0,0,0,0,0,0,0,0,6,21,5,0,0,5,5,0,1,6,0,196
soup,2020-08-24,34,60,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,52,20,20,30,4,0,2,225
Hiten,2020-08-24,35,2,0,0,0,0,0,0,0,3,5,6,0,2,1,77,9,123,32,28,73,15,18,3,432
DEKMS,2020-08-24,30,81,1,0,0,0,0,0,2,0,6,86,6,0,0,0,0,0,0,0,0,0,4,1,217
badname,2020-08-24,0,1,0,2,0,4,4,10,1,1,9,9,38,19,6,35,17,44,57,103,45,80,52,11,548
ari5,2020-08-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,0,0,0,1,2,1,0,19
Hosea,2020-08-24,0,0,0,0,0,3,0,5,0,3,4,0,12,14,7,23,0,4,2,1,2,0,16,2,98
Uglysteve,2020-08-24,0,0,0,0,0,0,9,10,0,6,0,0,0,16,0,7,0,11,13,0,14,11,0,0,97
Paul,2020-08-24,0,0,0,0,0,0,0,0,2,1,1,0,0,24,13,7,0,0,0,0,0,0,12,1,61
bokchoiii,2020-08-24,0,0,0,0,0,0,0,0,0,5,63,105,113,84,65,94,93,0,76,142,94,102,6,0,1042
cdorner,2020-08-24,0,0,0,0,0,0,0,0,0,2,8,4,0,0,1,0,4,0,0,0,1,3,1,2,26
renavlt,2020-08-24,0,0,0,0,0,0,0,0,0,2,0,0,5,5,1,17,3,22,1,20,41,4,3,0,124
teep,2020-08-24,0,0,0,0,0,0,0,0,0,0,25,38,0,0,0,0,16,0,0,0,0,0,0,0,79
TK,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,20,87,3,27,0,4,2,7,97,21,14,30,2,314
crackprosh,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,2,15,9,6,0,6,4,6,8,25,2,0,0,83
Tatsu,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,4,8,0,0,2,0,1,0,179
TheSwaggersaurus,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,21
MrMallard,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
Neoconkers,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,37
Barinade88,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,14
MegaTech,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
daffadilio,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
TOTAL,2020-08-24,174,280,8,2,2,7,13,25,5,26,122,273,300,220,176,640,212,292,300,507,462,255,178,36,4515
