User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Armando,2020-06-11,39,27,0,0,0,0,0,0,0,0,0,0,0,0,12,17,50,22,59,16,31,31,0,11,315
bokchoiii,2020-06-11,30,5,0,0,0,0,0,0,0,0,42,114,62,130,0,0,19,2,100,1,0,0,1,0,506
Sicachu,2020-06-11,13,14,67,0,0,0,0,0,0,0,19,32,20,32,15,1,27,27,59,9,0,26,15,4,380
crackprosh,2020-06-11,43,19,0,4,0,0,0,0,0,0,3,12,31,48,0,4,0,2,11,18,28,1,1,0,225
Hiten,2020-06-11,21,14,0,0,0,0,0,0,1,1,23,43,20,46,31,127,112,1,18,7,15,18,1,5,504
Heyzeus,2020-06-11,13,15,17,0,0,0,0,0,0,0,0,7,3,5,3,13,28,3,4,3,9,17,4,1,145
DEKMS,2020-06-11,1,0,0,0,0,0,0,0,0,2,6,24,9,4,0,0,0,0,0,0,1,0,0,0,47
Hosea,2020-06-11,2,0,0,0,0,0,0,0,2,0,33,18,28,23,17,19,10,7,34,23,5,0,0,2,223
TheSwaggersaurus,2020-06-11,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Vulgorn,2020-06-11,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,9,3,0,2,0,0,21
zithers,2020-06-11,25,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
cdorner,2020-06-11,2,2,27,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,4,5,2,1,0,0,54
Skullface,2020-06-11,3,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
Tatsu,2020-06-11,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,2,8
Barinade88,2020-06-11,0,15,5,9,0,0,0,0,0,0,0,0,13,14,3,0,0,13,22,7,17,0,2,0,120
Lee🐧,2020-06-11,0,10,76,0,0,0,0,0,0,0,0,0,1,0,7,0,7,0,0,1,4,0,2,0,108
soup,2020-06-11,0,0,8,0,0,0,1,0,0,0,0,0,0,6,0,31,71,11,22,2,0,3,1,0,156
MrMallard,2020-06-11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
wlof aubro,2020-06-11,0,0,0,0,0,0,0,0,2,4,36,24,0,4,6,18,22,0,4,2,1,8,21,2,154
breezyexcursion,2020-06-11,0,0,0,0,0,0,0,0,11,9,54,29,24,58,26,39,28,4,4,5,0,24,18,15,348
ari5,2020-06-11,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,6
renavlt,2020-06-11,0,0,0,0,0,0,0,0,0,0,3,4,6,8,2,27,11,2,4,0,0,0,0,0,67
Patbutt👻🎃,2020-06-11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TK,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20
Fat Mac,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
Paul,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,8,73,2,0,0,14,5,16,0,0,0,0,118
gna647,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
Zeni,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
Neoconkers,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
MegaTech,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,18
NigerianKnightmare,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,42
TOTAL,2020-06-11,195,187,280,18,0,0,1,0,16,16,229,307,255,451,127,300,385,111,362,123,115,158,99,42,3777
