User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
Chucky2sRevenge,2020-04-30,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,19,2,0,2,0,9,0,0,0,41
breezyexcursion,2020-04-30,42,0,0,0,0,0,0,0,6,8,19,21,5,0,2,5,12,5,9,48,2,4,2,1,191
crackprosh,2020-04-30,20,0,0,0,0,0,0,0,0,0,0,9,20,24,17,0,5,15,26,14,3,0,1,0,154
Hiten,2020-04-30,48,0,0,0,0,0,0,0,0,9,55,21,49,90,31,24,16,3,6,0,11,14,5,25,407
Tatsu,2020-04-30,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,9
Lee🐧,2020-04-30,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,18,3,0,2,2,0,0,2,5,42
Armando,2020-04-30,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,6,0,2,1,38
Drewnami,2020-04-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,9
TK,2020-04-30,3,0,0,0,0,0,0,0,0,0,12,47,8,71,15,59,1,20,3,0,0,2,0,1,242
Hosea,2020-04-30,3,0,0,0,0,1,0,0,2,2,3,5,5,3,37,19,2,0,14,13,8,7,0,6,130
TheSwaggersaurus,2020-04-30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
bokchoiii,2020-04-30,2,0,1,0,0,0,0,0,0,1,154,39,0,0,0,0,0,0,4,71,8,0,1,4,285
Heyzeus,2020-04-30,0,0,2,0,0,0,0,0,0,0,0,0,9,37,29,6,2,3,1,0,0,0,2,1,92
wlof aubro,2020-04-30,0,0,0,0,0,0,0,2,11,1,55,7,8,3,24,12,6,10,22,79,3,7,1,0,251
Sicachu,2020-04-30,0,0,0,0,0,0,0,0,1,3,16,7,32,26,9,6,4,0,3,32,2,16,2,16,175
Uglysteve,2020-04-30,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,14,26,0,1,0,0,50
renavlt,2020-04-30,0,0,0,0,0,0,0,0,0,0,11,4,12,24,11,2,0,0,3,6,0,3,0,4,80
Barinade88,2020-04-30,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,6
cdorner,2020-04-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,2,0,0,0,0,2,0,14
ari5,2020-04-30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
soup,2020-04-30,0,0,0,0,0,0,0,0,0,0,0,0,38,72,32,0,0,0,0,0,5,7,0,12,166
Zeni,2020-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,44,10,42,0,0,0,0,2,10,0,0,108
NigerianKnightmare,2020-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,0,0,1,0,0,18
DEKMS,2020-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
TOTAL,2020-04-30,139,1,7,0,0,1,0,2,26,26,327,165,190,409,230,227,55,68,117,294,60,76,21,76,2517
