User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
crackprosh,2020-07-15,19,1,0,0,0,0,0,0,0,0,0,9,43,15,14,2,14,21,7,2,32,42,15,82,318
Armando,2020-07-15,16,21,86,20,19,3,0,0,0,0,0,0,0,0,0,10,7,27,2,6,14,0,2,13,246
zithers,2020-07-15,13,17,112,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,23,0,5,180
Vulgorn,2020-07-15,19,34,8,7,9,4,0,0,0,0,0,16,10,5,0,14,5,37,9,6,17,53,27,48,328
Lee🐧,2020-07-15,35,43,24,0,0,0,0,0,0,0,0,5,16,0,5,2,0,0,1,0,8,4,3,7,153
Hiten,2020-07-15,3,0,18,0,0,0,0,6,11,48,33,41,3,0,2,42,6,0,20,5,23,26,50,0,337
breezyexcursion,2020-07-15,6,1,0,0,0,0,0,0,2,8,10,20,67,0,8,46,4,18,8,1,19,59,0,16,293
Heyzeus,2020-07-15,2,0,16,8,0,0,0,0,0,0,0,5,16,0,1,16,1,0,1,1,4,4,12,3,90
Sicachu,2020-07-15,23,73,69,24,0,0,11,6,6,40,23,5,37,14,15,25,29,0,23,0,50,71,31,0,575
NigerianKnightmare,2020-07-15,2,17,0,0,8,0,0,0,0,0,0,13,13,2,0,0,0,6,1,0,2,0,7,16,87
TheSwaggersaurus,2020-07-15,4,23,0,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,41
TK,2020-07-15,0,4,0,0,0,0,0,0,0,0,8,0,56,9,8,2,7,0,18,0,0,20,27,34,193
Fat Mac,2020-07-15,0,21,0,0,0,0,0,1,3,0,3,1,14,0,0,0,0,0,0,2,0,0,0,0,45
Barinade88,2020-07-15,0,1,0,0,3,0,0,0,0,0,0,21,68,5,24,19,0,0,0,0,1,0,2,0,144
Tatsu,2020-07-15,0,1,2,6,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,16
MrMallard,2020-07-15,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
bokchoiii,2020-07-15,0,0,108,0,0,0,0,0,0,104,112,116,91,13,2,1,0,7,0,8,21,15,21,10,629
soup,2020-07-15,0,0,36,11,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,2,4,0,0,74
ari5,2020-07-15,0,0,1,1,0,0,0,0,3,7,3,1,2,0,0,0,0,0,0,0,1,0,0,1,20
DEKMS,2020-07-15,0,0,0,0,7,0,0,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,24
daffadilio,2020-07-15,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
cdorner,2020-07-15,0,0,0,0,0,1,3,0,0,0,2,0,0,0,2,3,3,0,0,2,1,22,1,0,40
wlof aubro,2020-07-15,0,0,0,0,0,0,5,2,12,57,0,0,9,1,7,10,22,18,5,5,24,33,14,0,224
Uglysteve,2020-07-15,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,34,17,0,3,59
Hosea,2020-07-15,0,0,0,0,0,0,0,1,5,24,2,11,13,2,8,6,2,1,4,4,12,8,0,0,103
teep,2020-07-15,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
renavlt,2020-07-15,0,0,0,0,0,0,0,0,0,4,12,3,6,1,5,16,0,0,0,0,3,12,10,7,79
Paul,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,47,2,0,5,0,0,0,3,0,31,0,0,22,110
TOTAL,2020-07-15,142,258,480,87,66,14,34,20,42,308,220,319,468,70,106,216,100,136,102,47,302,413,222,269,4441
