User,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
teep,2020-04-19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
teep,2020-04-24,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
teep,2020-05-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,0,0,0,0,0,0,0,0,71
teep,2020-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15
teep,2020-05-08,0,0,0,0,0,0,0,0,0,0,2,24,52,0,0,0,0,0,0,0,0,0,0,0,78
teep,2020-05-09,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,4,0,0,0,0,0,0,0,29
teep,2020-05-11,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
teep,2020-05-15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
teep,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
teep,2020-05-17,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
teep,2020-05-18,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,4,0,0,0,0,0,0,0,116
teep,2020-05-19,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,23
teep,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,2,29,11,0,0,0,0,0,0,0,0,1,0,43
teep,2020-05-21,0,0,0,0,0,0,0,0,0,0,0,4,4,21,0,2,2,0,0,0,0,0,0,0,33
teep,2020-05-22,0,0,0,0,0,0,0,0,0,0,0,3,33,12,0,0,0,0,0,0,0,0,0,0,48
teep,2020-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
teep,2020-05-24,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,30,0,0,0,0,0,0,0,0,53
teep,2020-05-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4
teep,2020-05-26,5,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,6,0,0,0,0,0,0,0,27
teep,2020-05-27,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6
teep,2020-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17
teep,2020-06-01,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,31
teep,2020-06-04,0,0,0,0,0,1,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,17
teep,2020-06-05,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
teep,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,7
teep,2020-06-09,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,2,0,0,0,0,0,0,0,0,17
teep,2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
teep,2020-06-12,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
teep,2020-06-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3
teep,2020-06-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
teep,2020-06-15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
teep,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,0,0,11
teep,2020-06-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
teep,2020-06-19,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5
